envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
139	1551000	1503000	1623000	1623000	1503000	1503000	
140	1548000	1500000	1620000	1620000	1500000	1500000	
141	1569000	1497000	1737000	1617000	1497000	1497000	
142	1590000	1494000	1854000	1614000	1494000	1494000	
143	1587000	1491000	1851000	1611000	1491000	1491000	
144	1608000	1488000	1848000	1608000	1608000	1488000	
145	1629000	1485000	1845000	1725000	1605000	1485000	
146	1674000	1602000	1842000	1842000	1602000	1482000	
147	1695000	1599000	1839000	1959000	1599000	1479000	
148	1716000	1596000	1836000	1956000	1716000	1476000	
149	1713000	1593000	1833000	1953000	1713000	1473000	
150	1758000	1590000	1950000	1950000	1710000	1590000	
151	1755000	1587000	1947000	1947000	1707000	1587000	
152	1776000	1584000	1944000	1944000	1704000	1704000	
153	1773000	1581000	1941000	1941000	1701000	1701000	
154	1794000	1578000	2058000	1938000	1698000	1698000	
155	1815000	1575000	2055000	2055000	1695000	1695000	
156	1860000	1692000	2052000	2172000	1692000	1692000	
157	1881000	1689000	2049000	2169000	1689000	1809000	
158	1878000	1686000	2046000	2166000	1686000	1806000	
159	1923000	1803000	2043000	2163000	1683000	1923000	
160	1968000	1800000	2040000	2160000	1800000	2040000	
161	1989000	1797000	2157000	2157000	1797000	2037000	
162	2010000	1794000	2274000	2154000	1794000	2034000	
163	2031000	1791000	2391000	2151000	1791000	2031000	
164	2052000	1788000	2388000	2148000	1788000	2148000	
165	2097000	1785000	2505000	2145000	1905000	2145000	
166	2118000	1782000	2622000	2142000	1902000	2142000	
167	2115000	1779000	2619000	2139000	1899000	2139000	
168	2136000	1776000	2616000	2136000	2016000	2136000	
169	2133000	1773000	2613000	2133000	2013000	2133000	
170	2178000	1890000	2610000	2130000	2130000	2130000	
171	2175000	1887000	2607000	2127000	2127000	2127000	
172	2172000	1884000	2604000	2124000	2124000	2124000	
173	2217000	1881000	2601000	2241000	2241000	2121000	
174	2238000	1998000	2598000	2238000	2238000	2118000	
175	2283000	1995000	2595000	2235000	2355000	2235000	
176	2280000	1992000	2592000	2232000	2352000	2232000	
177	2301000	1989000	2589000	2349000	2349000	2229000	
178	2346000	2106000	2586000	2466000	2346000	2226000	
179	2367000	2103000	2583000	2463000	2463000	2223000	
180	2412000	2220000	2580000	2460000	2460000	2340000	
181	2409000	2217000	2577000	2457000	2457000	2337000	
182	2406000	2214000	2574000	2454000	2454000	2334000	
183	2403000	2211000	2571000	2451000	2451000	2331000	
184	2400000	2208000	2568000	2448000	2448000	2328000	
185	2445000	2325000	2565000	2565000	2445000	2325000	
186	2490000	2322000	2562000	2562000	2562000	2442000	
187	2535000	2439000	2559000	2559000	2559000	2559000	
188	2556000	2436000	2556000	2556000	2676000	2556000	
189	2553000	2433000	2553000	2553000	2673000	2553000	
190	2550000	2430000	2550000	2550000	2670000	2550000	
191	2595000	2547000	2547000	2547000	2787000	2547000	
192	2592000	2544000	2544000	2544000	2784000	2544000	
193	2613000	2541000	2541000	2661000	2781000	2541000	
194	2634000	2538000	2658000	2658000	2778000	2538000	
195	2631000	2535000	2655000	2655000	2775000	2535000	
196	2652000	2652000	2652000	2652000	2772000	2532000	
197	2673000	2769000	2649000	2649000	2769000	2529000	
198	2694000	2766000	2646000	2766000	2766000	2526000	
199	2739000	2763000	2643000	2883000	2763000	2643000	
200	2808000	2760000	2760000	3e+06	2760000	2760000	
201	2829000	2757000	2877000	2997000	2757000	2757000	
202	2922000	2874000	2994000	2994000	2874000	2874000	
203	2991000	2991000	3111000	2991000	2991000	2871000	
204	3012000	3108000	3108000	2988000	2988000	2868000	
205	3009000	3105000	3105000	2985000	2985000	2865000	
206	3054000	3102000	3222000	3102000	2982000	2862000	
207	3099000	3219000	3339000	3099000	2979000	2859000	
208	3144000	3336000	3456000	3096000	2976000	2856000	
209	3141000	3333000	3453000	3093000	2973000	2853000	
210	3162000	3450000	3450000	3090000	2970000	2850000	
211	3159000	3447000	3447000	3087000	2967000	2847000	
212	3180000	3444000	3444000	3084000	3084000	2844000	
213	3225000	3561000	3441000	3081000	3081000	2961000	
214	3222000	3558000	3438000	3078000	3078000	2958000	
215	3267000	3675000	3435000	3075000	3195000	2955000	
216	3288000	3672000	3432000	3072000	3312000	2952000	
217	3285000	3669000	3429000	3069000	3309000	2949000	
218	3282000	3666000	3426000	3066000	3306000	2946000	
219	3279000	3663000	3423000	3063000	3303000	2943000	
220	3276000	3660000	3420000	3060000	3300000	2940000	
221	3297000	3777000	3417000	3057000	3297000	2937000	
222	3342000	3774000	3414000	3174000	3294000	3054000	
223	3363000	3771000	3411000	3291000	3291000	3051000	
224	3408000	3768000	3528000	3288000	3408000	3048000	
225	3453000	3885000	3525000	3285000	3405000	3165000	
226	3450000	3882000	3522000	3282000	3402000	3162000	
227	3495000	3879000	3639000	3279000	3519000	3159000	
228	3516000	3876000	3636000	3276000	3516000	3276000	
229	3513000	3873000	3633000	3273000	3513000	3273000	
230	3510000	3870000	3630000	3270000	3510000	3270000	
231	3531000	3987000	3627000	3267000	3507000	3267000	
232	3576000	3984000	3744000	3264000	3624000	3264000	
233	3597000	3981000	3861000	3261000	3621000	3261000	
234	3594000	3978000	3858000	3258000	3618000	3258000	
235	3615000	3975000	3855000	3255000	3615000	3375000	
236	3636000	3972000	3852000	3372000	3612000	3372000	
237	3681000	3969000	3849000	3489000	3729000	3369000	
238	3678000	3966000	3846000	3486000	3726000	3366000	
239	3675000	3963000	3843000	3483000	3723000	3363000	
240	3672000	3960000	3840000	3480000	3720000	3360000	
241	3669000	3957000	3837000	3477000	3717000	3357000	
242	3690000	3954000	3834000	3474000	3834000	3354000	
243	3687000	3951000	3831000	3471000	3831000	3351000	
244	3684000	3948000	3828000	3468000	3828000	3348000	
245	3777000	4065000	3825000	3585000	3945000	3465000	
246	3822000	4062000	3942000	3582000	4062000	3462000	
247	3867000	4059000	4059000	3579000	4059000	3579000	
248	3888000	4056000	4056000	3576000	4056000	3696000	
249	3933000	4173000	4173000	3573000	4053000	3693000	
250	3954000	4170000	4170000	3570000	4050000	3810000	
251	3951000	4167000	4167000	3567000	4047000	3807000	
252	3972000	4164000	4164000	3684000	4044000	3804000	
253	3993000	4161000	4161000	3681000	4041000	3921000	
254	3990000	4158000	4158000	3678000	4038000	3918000	
255	4011000	4155000	4155000	3795000	4035000	3915000	
256	4008000	4152000	4152000	3792000	4032000	3912000	
257	4029000	4149000	4149000	3909000	4029000	3909000	
258	4026000	4146000	4146000	3906000	4026000	3906000	
259	4047000	4143000	4143000	4023000	4023000	3903000	
260	4044000	4140000	4140000	4020000	4020000	3900000	
261	4089000	4257000	4137000	4137000	4017000	3897000	
262	4134000	4374000	4134000	4254000	4014000	3894000	
263	4131000	4371000	4131000	4251000	4011000	3891000	
264	4128000	4368000	4128000	4248000	4008000	3888000	
265	4125000	4365000	4125000	4245000	4005000	3885000	
266	4122000	4362000	4122000	4242000	4002000	3882000	
267	4119000	4359000	4119000	4239000	3999000	3879000	
268	4116000	4356000	4116000	4236000	3996000	3876000	
269	4113000	4353000	4113000	4233000	3993000	3873000	
270	4158000	4470000	4110000	4230000	4110000	3870000	
271	4155000	4467000	4107000	4227000	4107000	3867000	
272	4200000	4464000	4224000	4224000	4104000	3984000	
273	4197000	4461000	4221000	4221000	4101000	3981000	
274	4218000	4458000	4218000	4338000	4098000	3978000	
275	4239000	4575000	4215000	4335000	4095000	3975000	
276	4260000	4572000	4212000	4452000	4092000	3972000	
277	4281000	4569000	4209000	4449000	4089000	4089000	
278	4278000	4566000	4206000	4446000	4086000	4086000	
279	4299000	4563000	4203000	4443000	4203000	4083000	
280	4344000	4680000	4320000	4440000	4200000	4080000	
281	4365000	4677000	4317000	4437000	4317000	4077000	
282	4386000	4674000	4314000	4434000	4434000	4074000	
283	4431000	4791000	4311000	4551000	4431000	4071000	
284	4428000	4788000	4308000	4548000	4428000	4068000	
