envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
80	576000	840000	6e+05	6e+05	480000	360000	
81	621000	837000	597000	717000	477000	477000	
82	642000	834000	714000	714000	474000	474000	
83	663000	831000	711000	711000	471000	591000	
84	684000	828000	708000	828000	468000	588000	
85	681000	825000	705000	825000	465000	585000	
86	702000	822000	702000	822000	582000	582000	
87	723000	819000	699000	819000	579000	699000	
88	720000	816000	696000	816000	576000	696000	
89	765000	933000	693000	933000	573000	693000	
90	786000	930000	810000	930000	570000	690000	
91	831000	1047000	807000	927000	687000	687000	
92	828000	1044000	804000	924000	684000	684000	
93	849000	1161000	801000	921000	681000	681000	
94	870000	1158000	918000	918000	678000	678000	
95	867000	1155000	915000	915000	675000	675000	
96	864000	1152000	912000	912000	672000	672000	
97	861000	1149000	909000	909000	669000	669000	
98	858000	1146000	906000	906000	666000	666000	
99	879000	1143000	903000	903000	663000	783000	
100	9e+05	1140000	1020000	9e+05	660000	780000	
101	921000	1257000	1017000	897000	657000	777000	
102	990000	1254000	1134000	894000	774000	894000	
103	987000	1251000	1131000	891000	771000	891000	
104	1008000	1248000	1128000	1008000	768000	888000	
105	1029000	1245000	1125000	1005000	765000	1005000	
106	1050000	1242000	1242000	1002000	762000	1002000	
107	1071000	1239000	1359000	999000	759000	999000	
108	1116000	1236000	1476000	996000	876000	996000	
109	1113000	1233000	1473000	993000	873000	993000	
110	1206000	1350000	1590000	1110000	870000	1110000	
111	1227000	1347000	1587000	1227000	867000	1107000	
112	1224000	1344000	1584000	1224000	864000	1104000	
113	1221000	1341000	1581000	1221000	861000	1101000	
114	1218000	1338000	1578000	1218000	858000	1098000	
115	1263000	1335000	1695000	1215000	975000	1095000	
116	1260000	1332000	1692000	1212000	972000	1092000	
117	1281000	1329000	1689000	1209000	1089000	1089000	
118	1278000	1326000	1686000	1206000	1086000	1086000	
119	1299000	1323000	1683000	1203000	1203000	1083000	
120	1296000	1320000	1680000	1200000	1200000	1080000	
121	1317000	1437000	1677000	1197000	1197000	1077000	
122	1314000	1434000	1674000	1194000	1194000	1074000	
123	1311000	1431000	1671000	1191000	1191000	1071000	
124	1308000	1428000	1668000	1188000	1188000	1068000	
125	1329000	1545000	1665000	1185000	1185000	1065000	
126	1350000	1662000	1662000	1182000	1182000	1062000	
127	1347000	1659000	1659000	1179000	1179000	1059000	
128	1368000	1656000	1656000	1176000	1176000	1176000	
129	1389000	1653000	1653000	1173000	1173000	1293000	
130	1386000	1650000	1650000	1170000	1170000	1290000	
131	1383000	1647000	1647000	1167000	1167000	1287000	
132	1404000	1644000	1644000	1284000	1164000	1284000	
133	1401000	1641000	1641000	1281000	1161000	1281000	
134	1422000	1758000	1638000	1278000	1158000	1278000	
135	1467000	1875000	1635000	1275000	1155000	1395000	
136	1464000	1872000	1632000	1272000	1152000	1392000	
137	1485000	1869000	1629000	1269000	1269000	1389000	
138	1482000	1866000	1626000	1266000	1266000	1386000	
139	1503000	1863000	1623000	1263000	1383000	1383000	
140	1548000	1980000	1620000	1260000	1380000	1500000	
141	1593000	1977000	1617000	1377000	1497000	1497000	
142	1590000	1974000	1614000	1374000	1494000	1494000	
143	1611000	1971000	1731000	1371000	1491000	1491000	
144	1608000	1968000	1728000	1368000	1488000	1488000	
145	1605000	1965000	1725000	1365000	1485000	1485000	
146	1602000	1962000	1722000	1362000	1482000	1482000	
147	1647000	1959000	1839000	1479000	1479000	1479000	
148	1644000	1956000	1836000	1476000	1476000	1476000	
149	1689000	1953000	1833000	1593000	1593000	1473000	
150	1686000	1950000	1830000	1590000	1590000	1470000	
151	1683000	1947000	1827000	1587000	1587000	1467000	
152	1680000	1944000	1824000	1584000	1584000	1464000	
153	1701000	1941000	1821000	1581000	1581000	1581000	
154	1722000	1938000	1818000	1578000	1578000	1698000	
155	1767000	2055000	1935000	1575000	1575000	1695000	
156	1788000	2172000	1932000	1572000	1572000	1692000	
157	1785000	2169000	1929000	1569000	1569000	1689000	
158	1830000	2166000	2046000	1686000	1566000	1686000	
159	1851000	2163000	2043000	1803000	1563000	1683000	
160	1848000	2160000	2040000	1800000	1560000	1680000	
161	1869000	2157000	2037000	1797000	1557000	1797000	
162	1866000	2154000	2034000	1794000	1554000	1794000	
163	1887000	2151000	2031000	1911000	1551000	1791000	
164	1884000	2148000	2028000	1908000	1548000	1788000	
165	1881000	2145000	2025000	1905000	1545000	1785000	
166	1902000	2142000	2022000	2022000	1542000	1782000	
167	1947000	2259000	2139000	2019000	1539000	1779000	
168	1992000	2376000	2136000	2136000	1536000	1776000	
169	2061000	2373000	2253000	2253000	1533000	1893000	
170	2130000	2490000	2250000	2250000	1650000	2010000	
171	2127000	2487000	2247000	2247000	1647000	2007000	
172	2124000	2484000	2244000	2244000	1644000	2004000	
173	2145000	2481000	2241000	2361000	1641000	2001000	
174	2166000	2478000	2238000	2358000	1758000	1998000	
175	2163000	2475000	2235000	2355000	1755000	1995000	
176	2160000	2472000	2232000	2352000	1752000	1992000	
177	2205000	2469000	2349000	2349000	1749000	2109000	
178	2226000	2466000	2346000	2346000	1866000	2106000	
179	2223000	2463000	2343000	2343000	1863000	2103000	
180	2244000	2580000	2340000	2340000	1860000	2100000	
181	2241000	2577000	2337000	2337000	1857000	2097000	
182	2238000	2574000	2334000	2334000	1854000	2094000	
183	2307000	2571000	2331000	2451000	1971000	2211000	
184	2328000	2568000	2328000	2448000	1968000	2328000	
185	2349000	2565000	2445000	2445000	1965000	2325000	
186	2370000	2562000	2442000	2442000	1962000	2442000	
187	2391000	2559000	2439000	2559000	1959000	2439000	
188	2412000	2556000	2556000	2556000	1956000	2436000	
189	2409000	2553000	2553000	2553000	1953000	2433000	
190	2454000	2550000	2550000	2550000	2070000	2550000	
191	2499000	2547000	2547000	2667000	2187000	2547000	
192	2496000	2544000	2544000	2664000	2184000	2544000	
193	2541000	2541000	2661000	2661000	2181000	2661000	
194	2562000	2538000	2658000	2658000	2178000	2778000	
195	2583000	2535000	2655000	2655000	2295000	2775000	
196	2604000	2532000	2652000	2652000	2412000	2772000	
197	2625000	2529000	2769000	2649000	2409000	2769000	
198	2646000	2526000	2766000	2646000	2406000	2886000	
199	2643000	2523000	2763000	2643000	2403000	2883000	
200	2688000	2520000	2760000	2640000	2520000	3e+06	
201	2709000	2517000	2877000	2637000	2517000	2997000	
202	2730000	2514000	2874000	2754000	2514000	2994000	
203	2727000	2511000	2871000	2751000	2511000	2991000	
204	2748000	2508000	2868000	2868000	2508000	2988000	
205	2793000	2625000	2865000	2985000	2505000	2985000	
206	2790000	2622000	2862000	2982000	2502000	2982000	
207	2787000	2619000	2859000	2979000	2499000	2979000	
208	2784000	2616000	2856000	2976000	2496000	2976000	
209	2805000	2613000	2973000	2973000	2493000	2973000	
210	2802000	2610000	2970000	2970000	2490000	2970000	
211	2799000	2607000	2967000	2967000	2487000	2967000	
212	2844000	2724000	2964000	2964000	2604000	2964000	
213	2865000	2721000	2961000	3081000	2601000	2961000	
214	2886000	2718000	2958000	3078000	2718000	2958000	
215	2907000	2835000	2955000	3075000	2715000	2955000	
216	2928000	2832000	3072000	3072000	2712000	2952000	
217	2949000	2829000	3069000	3069000	2709000	3069000	
218	2970000	2826000	3066000	3186000	2706000	3066000	
219	2991000	2823000	3063000	3183000	2703000	3183000	
220	3060000	2820000	3180000	3180000	2820000	3300000	
221	3081000	2817000	3297000	3177000	2817000	3297000	
222	3078000	2814000	3294000	3174000	2814000	3294000	
223	3075000	2811000	3291000	3171000	2811000	3291000	
224	3072000	2808000	3288000	3168000	2808000	3288000	
225	3093000	2805000	3285000	3285000	2805000	3285000	
226	3114000	2802000	3282000	3282000	2922000	3282000	
227	3183000	2799000	3399000	3279000	3039000	3399000	
228	3228000	2916000	3396000	3276000	3036000	3516000	
229	3249000	2913000	3393000	3273000	3153000	3513000	
230	3246000	2910000	3390000	3270000	3150000	3510000	
231	3267000	3027000	3387000	3267000	3147000	3507000	
232	3288000	3024000	3504000	3264000	3144000	3504000	
233	3309000	3021000	3501000	3261000	3261000	3501000	
234	3330000	3018000	3498000	3258000	3378000	3498000	
235	3375000	3135000	3495000	3255000	3375000	3615000	
236	3396000	3132000	3492000	3252000	3492000	3612000	
237	3393000	3129000	3489000	3249000	3489000	3609000	
238	3414000	3126000	3486000	3246000	3486000	3726000	
239	3411000	3123000	3483000	3243000	3483000	3723000	
240	3432000	3120000	3600000	3240000	3480000	3720000	
241	3453000	3117000	3597000	3357000	3477000	3717000	
242	3474000	3114000	3714000	3354000	3474000	3714000	
243	3471000	3111000	3711000	3351000	3471000	3711000	
244	3540000	3228000	3708000	3468000	3588000	3708000	
245	3537000	3225000	3705000	3465000	3585000	3705000	
246	3534000	3222000	3702000	3462000	3582000	3702000	
247	3555000	3339000	3699000	3459000	3579000	3699000	
248	3552000	3336000	3696000	3456000	3576000	3696000	
249	3573000	3453000	3693000	3453000	3573000	3693000	
250	3594000	3450000	3810000	3450000	3570000	3690000	
251	3615000	3567000	3807000	3447000	3567000	3687000	
252	3636000	3564000	3804000	3564000	3564000	3684000	
253	3633000	3561000	3801000	3561000	3561000	3681000	
254	3630000	3558000	3798000	3558000	3558000	3678000	
255	3627000	3555000	3795000	3555000	3555000	3675000	
256	3672000	3672000	3792000	3552000	3552000	3792000	
257	3669000	3669000	3789000	3549000	3549000	3789000	
258	3666000	3666000	3786000	3546000	3546000	3786000	
259	3663000	3663000	3783000	3543000	3543000	3783000	
260	3708000	3780000	3900000	3540000	3540000	3780000	
261	3729000	3777000	3897000	3657000	3537000	3777000	
262	3798000	3894000	3894000	3774000	3534000	3894000	
263	3867000	3891000	3891000	3891000	3651000	4011000	
264	3912000	3888000	4008000	4008000	3648000	4008000	
265	3933000	3885000	4005000	4005000	3765000	4005000	
266	3930000	3882000	4002000	4002000	3762000	4002000	
267	3927000	3879000	3999000	3999000	3759000	3999000	
268	3948000	3876000	3996000	3996000	3756000	4116000	
269	3969000	3873000	3993000	3993000	3873000	4113000	
270	3990000	3870000	4110000	3990000	3870000	4110000	
271	3987000	3867000	4107000	3987000	3867000	4107000	
272	4008000	3864000	4224000	3984000	3864000	4104000	
273	4005000	3861000	4221000	3981000	3861000	4101000	
274	4026000	3858000	4338000	3978000	3858000	4098000	
275	4071000	3975000	4335000	4095000	3855000	4095000	
276	4092000	4092000	4332000	4092000	3852000	4092000	
277	4089000	4089000	4329000	4089000	3849000	4089000	
278	4134000	4086000	4326000	4086000	3966000	4206000	
279	4131000	4083000	4323000	4083000	3963000	4203000	
280	4152000	4200000	4320000	4080000	3960000	4200000	
281	4149000	4197000	4317000	4077000	3957000	4197000	
282	4194000	4194000	4314000	4194000	3954000	4314000	
283	4191000	4191000	4311000	4191000	3951000	4311000	
284	4188000	4188000	4308000	4188000	3948000	4308000	
285	4185000	4185000	4305000	4185000	3945000	4305000	
286	4182000	4182000	4302000	4182000	3942000	4302000	
287	4227000	4179000	4299000	4299000	4059000	4299000	
288	4224000	4176000	4296000	4296000	4056000	4296000	
289	4221000	4173000	4293000	4293000	4053000	4293000	
290	4242000	4170000	4410000	4290000	4050000	4290000	
291	4239000	4167000	4407000	4287000	4047000	4287000	
292	4236000	4164000	4404000	4284000	4044000	4284000	
293	4257000	4161000	4401000	4281000	4161000	4281000	
294	4254000	4158000	4398000	4278000	4158000	4278000	
295	4251000	4155000	4395000	4275000	4155000	4275000	
296	4272000	4152000	4512000	4272000	4152000	4272000	
297	4317000	4269000	4509000	4389000	4149000	4269000	
298	4314000	4266000	4506000	4386000	4146000	4266000	
299	4335000	4263000	4503000	4383000	4263000	4263000	
300	4356000	4380000	4500000	4380000	4260000	4260000	
301	4401000	4497000	4497000	4377000	4257000	4377000	
302	4422000	4494000	4494000	4374000	4374000	4374000	
303	4419000	4491000	4491000	4371000	4371000	4371000	
304	4440000	4488000	4488000	4368000	4488000	4368000	
305	4437000	4485000	4485000	4365000	4485000	4365000	
306	4458000	4602000	4482000	4362000	4482000	4362000	
307	4455000	4599000	4479000	4359000	4479000	4359000	
308	4476000	4596000	4596000	4356000	4476000	4356000	
309	4545000	4593000	4713000	4473000	4473000	4473000	
310	4590000	4710000	4710000	4470000	4590000	4470000	
311	4587000	4707000	4707000	4467000	4587000	4467000	
312	4632000	4824000	4704000	4584000	4584000	4464000	
313	4653000	4821000	4701000	4581000	4581000	4581000	
314	4674000	4818000	4698000	4698000	4578000	4578000	
315	4671000	4815000	4695000	4695000	4575000	4575000	
316	4716000	4932000	4692000	4692000	4692000	4572000	
317	4737000	4929000	4809000	4689000	4689000	4569000	
318	4758000	5046000	4806000	4686000	4686000	4566000	
319	4755000	5043000	4803000	4683000	4683000	4563000	
320	4752000	5040000	4800000	4680000	4680000	4560000	
321	4773000	5157000	4797000	4677000	4677000	4557000	
322	4770000	5154000	4794000	4674000	4674000	4554000	
323	4767000	5151000	4791000	4671000	4671000	4551000	
324	4764000	5148000	4788000	4668000	4668000	4548000	
325	4785000	5145000	4785000	4665000	4785000	4545000	
326	4806000	5142000	4902000	4662000	4782000	4542000	
327	4827000	5139000	5019000	4659000	4779000	4539000	
328	4824000	5136000	5016000	4656000	4776000	4536000	
329	4869000	5133000	5133000	4653000	4893000	4533000	
330	4890000	5130000	5130000	4770000	4890000	4530000	
331	4911000	5127000	5127000	4767000	5007000	4527000	
332	4932000	5244000	5124000	4764000	5004000	4524000	
333	4953000	5241000	5121000	4881000	5001000	4521000	
334	4998000	5238000	5238000	4878000	4998000	4638000	
335	4995000	5235000	5235000	4875000	4995000	4635000	
336	5016000	5232000	5232000	4872000	4992000	4752000	
337	5037000	5229000	5349000	4869000	4989000	4749000	
338	5058000	5346000	5346000	4866000	4986000	4746000	
339	5103000	5463000	5463000	4863000	4983000	4743000	
340	5148000	5460000	5460000	4980000	4980000	4860000	
341	5169000	5457000	5457000	5097000	4977000	4857000	
342	5166000	5454000	5454000	5094000	4974000	4854000	
343	5187000	5451000	5451000	5091000	4971000	4971000	
344	5208000	5448000	5448000	5088000	5088000	4968000	
345	5205000	5445000	5445000	5085000	5085000	4965000	
346	5226000	5442000	5442000	5082000	5202000	4962000	
347	5247000	5559000	5439000	5079000	5199000	4959000	
348	5244000	5556000	5436000	5076000	5196000	4956000	
349	5241000	5553000	5433000	5073000	5193000	4953000	
350	5238000	5550000	5430000	5070000	5190000	4950000	
351	5259000	5547000	5427000	5067000	5307000	4947000	
352	5280000	5544000	5424000	5184000	5304000	4944000	
353	5301000	5541000	5421000	5181000	5301000	5061000	
354	5322000	5658000	5418000	5178000	5298000	5058000	
355	5343000	5655000	5415000	5175000	5415000	5055000	
356	5340000	5652000	5412000	5172000	5412000	5052000	
357	5337000	5649000	5409000	5169000	5409000	5049000	
358	5358000	5646000	5526000	5166000	5406000	5046000	
359	5379000	5643000	5523000	5283000	5403000	5043000	
360	5448000	5640000	5520000	5400000	5520000	5160000	
361	5493000	5757000	5637000	5397000	5517000	5157000	
362	5490000	5754000	5634000	5394000	5514000	5154000	
363	5535000	5871000	5631000	5391000	5631000	5151000	
364	5556000	5868000	5628000	5388000	5628000	5268000	
365	5577000	5865000	5625000	5385000	5625000	5385000	
366	5598000	5982000	5622000	5382000	5622000	5382000	
367	5619000	5979000	5619000	5379000	5619000	5499000	
368	5640000	5976000	5736000	5376000	5616000	5496000	
369	5637000	5973000	5733000	5373000	5613000	5493000	
370	5634000	5970000	5730000	5370000	5610000	5490000	
371	5631000	5967000	5727000	5367000	5607000	5487000	
372	5628000	5964000	5724000	5364000	5604000	5484000	
373	5625000	5961000	5721000	5361000	5601000	5481000	
374	5622000	5958000	5718000	5358000	5598000	5478000	
375	5643000	5955000	5715000	5355000	5715000	5475000	
376	5640000	5952000	5712000	5352000	5712000	5472000	
377	5637000	5949000	5709000	5349000	5709000	5469000	
378	5658000	6066000	5706000	5346000	5706000	5466000	
379	5679000	6063000	5703000	5343000	5823000	5463000	
380	5724000	6060000	5700000	5340000	5940000	5580000	
381	5721000	6057000	5697000	5337000	5937000	5577000	
382	5742000	6054000	5694000	5454000	5934000	5574000	
383	5739000	6051000	5691000	5451000	5931000	5571000	
384	5736000	6048000	5688000	5448000	5928000	5568000	
385	5733000	6045000	5685000	5445000	5925000	5565000	
386	5778000	6162000	5802000	5442000	5922000	5562000	
387	5799000	6159000	5919000	5439000	5919000	5559000	
388	5820000	6156000	6036000	5436000	5916000	5556000	
389	5841000	6153000	6033000	5433000	5913000	5673000	
390	5862000	6150000	6030000	5430000	5910000	5790000	
391	5883000	6147000	6147000	5427000	5907000	5787000	
392	5904000	6144000	6264000	5424000	5904000	5784000	
393	5901000	6141000	6261000	5421000	5901000	5781000	
394	5898000	6138000	6258000	5418000	5898000	5778000	
395	5919000	6135000	6255000	5535000	5895000	5775000	
396	5964000	6132000	6252000	5652000	5892000	5892000	
397	6009000	6129000	6249000	5769000	5889000	6009000	
398	6030000	6246000	6246000	5766000	5886000	6006000	
399	6051000	6243000	6243000	5883000	5883000	6003000	
400	6048000	6240000	6240000	5880000	5880000	6e+06	
401	6045000	6237000	6237000	5877000	5877000	5997000	
402	6066000	6234000	6234000	5994000	5874000	5994000	
403	6063000	6231000	6231000	5991000	5871000	5991000	
404	6084000	6228000	6228000	6108000	5868000	5988000	
405	6105000	6345000	6225000	6105000	5865000	5985000	
406	6126000	6342000	6222000	6222000	5862000	5982000	
407	6123000	6339000	6219000	6219000	5859000	5979000	
408	6120000	6336000	6216000	6216000	5856000	5976000	
409	6189000	6453000	6213000	6333000	5853000	6093000	
410	6186000	6450000	6210000	6330000	5850000	6090000	
411	6231000	6447000	6327000	6327000	5967000	6087000	
412	6252000	6444000	6324000	6324000	6084000	6084000	
413	6273000	6441000	6441000	6321000	6081000	6081000	
414	6294000	6438000	6438000	6318000	6198000	6078000	
415	6315000	6555000	6435000	6315000	6195000	6075000	
416	6312000	6552000	6432000	6312000	6192000	6072000	
417	6333000	6549000	6429000	6309000	6189000	6189000	
418	6354000	6546000	6426000	6306000	6186000	6306000	
419	6399000	6543000	6543000	6303000	6303000	6303000	
420	6444000	6540000	6540000	6300000	6420000	6420000	
421	6465000	6537000	6537000	6297000	6417000	6537000	
422	6486000	6534000	6534000	6294000	6534000	6534000	
423	6507000	6531000	6651000	6291000	6531000	6531000	
424	6504000	6528000	6648000	6288000	6528000	6528000	
425	6525000	6525000	6765000	6285000	6525000	6525000	
426	6522000	6522000	6762000	6282000	6522000	6522000	
427	6543000	6519000	6879000	6279000	6519000	6519000	
428	6564000	6636000	6876000	6276000	6516000	6516000	
429	6585000	6633000	6873000	6393000	6513000	6513000	
430	6606000	6630000	6870000	6510000	6510000	6510000	
431	6627000	6627000	6987000	6507000	6507000	6507000	
432	6624000	6624000	6984000	6504000	6504000	6504000	
433	6645000	6621000	6981000	6501000	6501000	6621000	
434	6690000	6618000	7098000	6498000	6498000	6738000	
435	6687000	6615000	7095000	6495000	6495000	6735000	
436	6684000	6612000	7092000	6492000	6492000	6732000	
437	6705000	6609000	7209000	6489000	6489000	6729000	
438	6726000	6606000	7206000	6486000	6606000	6726000	
439	6723000	6603000	7203000	6483000	6603000	6723000	
440	6744000	6600000	7200000	6600000	6600000	6720000	
441	6789000	6597000	7197000	6597000	6717000	6837000	
442	6810000	6594000	7314000	6594000	6714000	6834000	
443	6831000	6711000	7311000	6591000	6711000	6831000	
444	6828000	6708000	7308000	6588000	6708000	6828000	
445	6849000	6705000	7425000	6585000	6705000	6825000	
446	6894000	6822000	7422000	6582000	6822000	6822000	
447	6915000	6819000	7419000	6579000	6939000	6819000	
448	6912000	6816000	7416000	6576000	6936000	6816000	
449	6909000	6813000	7413000	6573000	6933000	6813000	
450	6930000	6930000	7410000	6570000	6930000	6810000	
451	6927000	6927000	7407000	6567000	6927000	6807000	
452	6948000	6924000	7404000	6564000	6924000	6924000	
453	6969000	7041000	7401000	6561000	6921000	6921000	
454	6966000	7038000	7398000	6558000	6918000	6918000	
455	6987000	7035000	7395000	6675000	6915000	6915000	
456	6984000	7032000	7392000	6672000	6912000	6912000	
457	6981000	7029000	7389000	6669000	6909000	6909000	
458	6978000	7026000	7386000	6666000	6906000	6906000	
459	6975000	7023000	7383000	6663000	6903000	6903000	
460	6972000	7020000	7380000	6660000	6900000	6900000	
461	6993000	7017000	7377000	6657000	7017000	6897000	
462	6990000	7014000	7374000	6654000	7014000	6894000	
463	6987000	7011000	7371000	6651000	7011000	6891000	
464	6984000	7008000	7368000	6648000	7008000	6888000	
465	7029000	7005000	7485000	6765000	7005000	6885000	
466	7026000	7002000	7482000	6762000	7002000	6882000	
467	7023000	6999000	7479000	6759000	6999000	6879000	
468	7044000	6996000	7596000	6756000	6996000	6876000	
469	7041000	6993000	7593000	6753000	6993000	6873000	
470	7038000	6990000	7590000	6750000	6990000	6870000	
471	7083000	7107000	7587000	6747000	7107000	6867000	
472	7128000	7224000	7584000	6744000	7224000	6864000	
473	7125000	7221000	7581000	6741000	7221000	6861000	
474	7122000	7218000	7578000	6738000	7218000	6858000	
475	7119000	7215000	7575000	6735000	7215000	6855000	
476	7116000	7212000	7572000	6732000	7212000	6852000	
477	7137000	7329000	7569000	6729000	7209000	6849000	
478	7134000	7326000	7566000	6726000	7206000	6846000	
479	7179000	7443000	7683000	6723000	7203000	6843000	
480	7224000	7560000	7680000	6720000	7200000	6960000	
481	7221000	7557000	7677000	6717000	7197000	6957000	
482	7242000	7554000	7794000	6714000	7194000	6954000	
483	7263000	7671000	7791000	6711000	7191000	6951000	
484	7308000	7788000	7788000	6708000	7188000	7068000	
485	7329000	7785000	7905000	6705000	7185000	7065000	
486	7350000	7782000	7902000	6822000	7182000	7062000	
487	7419000	7899000	7899000	6939000	7299000	7059000	
488	7416000	7896000	7896000	6936000	7296000	7056000	
489	7413000	7893000	7893000	6933000	7293000	7053000	
490	7410000	7890000	7890000	6930000	7290000	7050000	
491	7455000	8007000	7887000	7047000	7287000	7047000	
492	7452000	8004000	7884000	7044000	7284000	7044000	
493	7473000	8001000	7881000	7041000	7281000	7161000	
494	7470000	7998000	7878000	7038000	7278000	7158000	
495	7467000	7995000	7875000	7035000	7275000	7155000	
496	7464000	7992000	7872000	7032000	7272000	7152000	
497	7485000	7989000	7869000	7029000	7389000	7149000	
498	7506000	7986000	7866000	7026000	7386000	7266000	
499	7503000	7983000	7863000	7023000	7383000	7263000	
500	7524000	8100000	7860000	7020000	7380000	7260000	
501	7569000	8097000	7857000	7137000	7377000	7377000	
502	7566000	8094000	7854000	7134000	7374000	7374000	
503	7563000	8091000	7851000	7131000	7371000	7371000	
504	7560000	8088000	7848000	7128000	7368000	7368000	
505	7581000	8205000	7845000	7125000	7365000	7365000	
506	7578000	8202000	7842000	7122000	7362000	7362000	
507	7575000	8199000	7839000	7119000	7359000	7359000	
508	7596000	8196000	7836000	7116000	7476000	7356000	
509	7617000	8193000	7833000	7113000	7473000	7473000	
510	7614000	8190000	7830000	7110000	7470000	7470000	
511	7683000	8307000	7827000	7227000	7467000	7587000	
512	7680000	8304000	7824000	7224000	7464000	7584000	
513	7749000	8301000	7941000	7221000	7581000	7701000	
514	7770000	8298000	7938000	7338000	7578000	7698000	
515	7767000	8295000	7935000	7335000	7575000	7695000	
516	7764000	8292000	7932000	7332000	7572000	7692000	
517	7785000	8289000	7929000	7329000	7569000	7809000	
518	7806000	8286000	7926000	7326000	7686000	7806000	
519	7803000	8283000	7923000	7323000	7683000	7803000	
520	7824000	8280000	7920000	7320000	7800000	7800000	
521	7821000	8277000	7917000	7317000	7797000	7797000	
522	7842000	8394000	7914000	7314000	7794000	7794000	
523	7839000	8391000	7911000	7311000	7791000	7791000	
524	7860000	8508000	7908000	7308000	7788000	7788000	
525	7857000	8505000	7905000	7305000	7785000	7785000	
526	7878000	8502000	7902000	7302000	7782000	7902000	
527	7899000	8499000	8019000	7299000	7779000	7899000	
528	7920000	8496000	8016000	7296000	7896000	7896000	
529	7941000	8493000	8013000	7293000	7893000	8013000	
530	7962000	8490000	8010000	7290000	7890000	8130000	
531	7983000	8487000	8007000	7407000	7887000	8127000	
532	8004000	8484000	8004000	7404000	7884000	8244000	
533	8025000	8481000	8001000	7521000	7881000	8241000	
534	8022000	8478000	7998000	7518000	7878000	8238000	
535	8019000	8475000	7995000	7515000	7875000	8235000	
536	8040000	8472000	7992000	7512000	7872000	8352000	
