envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
80	432000	480000	6e+05	360000	360000	360000	
81	453000	597000	597000	357000	357000	357000	
82	474000	594000	594000	354000	354000	474000	
83	519000	711000	591000	471000	351000	471000	
84	564000	708000	588000	588000	468000	468000	
85	585000	705000	585000	585000	585000	465000	
86	630000	822000	582000	582000	582000	582000	
87	627000	819000	579000	579000	579000	579000	
88	648000	816000	576000	576000	696000	576000	
89	669000	813000	693000	573000	693000	573000	
90	714000	810000	810000	690000	690000	570000	
91	735000	807000	807000	687000	807000	567000	
92	732000	804000	804000	684000	804000	564000	
93	729000	801000	801000	681000	801000	561000	
94	750000	798000	918000	678000	798000	558000	
95	747000	795000	915000	675000	795000	555000	
96	744000	792000	912000	672000	792000	552000	
97	765000	789000	909000	789000	789000	549000	
98	810000	786000	1026000	786000	786000	666000	
99	831000	783000	1023000	783000	903000	663000	
100	828000	780000	1020000	780000	9e+05	660000	
101	873000	897000	1017000	777000	897000	777000	
102	894000	894000	1014000	894000	894000	774000	
103	939000	891000	1011000	891000	1011000	891000	
104	1008000	888000	1128000	1008000	1128000	888000	
105	1029000	1005000	1125000	1005000	1125000	885000	
106	1050000	1002000	1122000	1122000	1122000	882000	
107	1071000	999000	1239000	1119000	1119000	879000	
108	1092000	996000	1236000	1236000	1116000	876000	
109	1089000	993000	1233000	1233000	1113000	873000	
110	1086000	990000	1230000	1230000	1110000	870000	
111	1107000	987000	1347000	1227000	1107000	867000	
112	1104000	984000	1344000	1224000	1104000	864000	
113	1125000	1101000	1341000	1221000	1101000	861000	
114	1122000	1098000	1338000	1218000	1098000	858000	
115	1119000	1095000	1335000	1215000	1095000	855000	
116	1116000	1092000	1332000	1212000	1092000	852000	
117	1137000	1089000	1329000	1209000	1089000	969000	
118	1158000	1086000	1446000	1206000	1086000	966000	
119	1155000	1083000	1443000	1203000	1083000	963000	
120	1152000	1080000	1440000	1200000	1080000	960000	
121	1149000	1077000	1437000	1197000	1077000	957000	
122	1146000	1074000	1434000	1194000	1074000	954000	
123	1167000	1191000	1431000	1191000	1071000	951000	
124	1212000	1308000	1428000	1188000	1068000	1068000	
125	1209000	1305000	1425000	1185000	1065000	1065000	
126	1254000	1302000	1542000	1302000	1062000	1062000	
127	1275000	1299000	1539000	1299000	1179000	1059000	
128	1272000	1296000	1536000	1296000	1176000	1056000	
129	1269000	1293000	1533000	1293000	1173000	1053000	
130	1290000	1290000	1650000	1290000	1170000	1050000	
131	1311000	1287000	1647000	1287000	1287000	1047000	
132	1332000	1284000	1644000	1284000	1284000	1164000	
133	1353000	1281000	1641000	1281000	1281000	1281000	
134	1350000	1278000	1638000	1278000	1278000	1278000	
135	1395000	1275000	1755000	1395000	1275000	1275000	
136	1416000	1272000	1872000	1392000	1272000	1272000	
137	1437000	1389000	1869000	1389000	1269000	1269000	
138	1458000	1386000	1986000	1386000	1266000	1266000	
139	1455000	1383000	1983000	1383000	1263000	1263000	
140	1452000	1380000	1980000	1380000	1260000	1260000	
141	1449000	1377000	1977000	1377000	1257000	1257000	
142	1446000	1374000	1974000	1374000	1254000	1254000	
143	1515000	1371000	1971000	1491000	1371000	1371000	
144	1536000	1368000	1968000	1488000	1488000	1368000	
145	1557000	1365000	2085000	1485000	1485000	1365000	
146	1554000	1362000	2082000	1482000	1482000	1362000	
147	1599000	1359000	2079000	1599000	1599000	1359000	
148	1620000	1356000	2076000	1596000	1716000	1356000	
149	1617000	1353000	2073000	1593000	1713000	1353000	
150	1614000	1350000	2070000	1590000	1710000	1350000	
151	1635000	1347000	2067000	1707000	1707000	1347000	
152	1632000	1344000	2064000	1704000	1704000	1344000	
153	1653000	1341000	2061000	1701000	1701000	1461000	
154	1698000	1338000	2058000	1698000	1818000	1578000	
155	1695000	1335000	2055000	1695000	1815000	1575000	
156	1692000	1332000	2052000	1692000	1812000	1572000	
157	1689000	1329000	2049000	1689000	1809000	1569000	
158	1686000	1326000	2046000	1686000	1806000	1566000	
159	1683000	1323000	2043000	1683000	1803000	1563000	
160	1704000	1440000	2040000	1680000	1800000	1560000	
161	1701000	1437000	2037000	1677000	1797000	1557000	
162	1722000	1554000	2034000	1674000	1794000	1554000	
163	1719000	1551000	2031000	1671000	1791000	1551000	
164	1740000	1548000	2028000	1788000	1788000	1548000	
165	1761000	1545000	2025000	1785000	1785000	1665000	
166	1758000	1542000	2022000	1782000	1782000	1662000	
167	1779000	1659000	2019000	1779000	1779000	1659000	
168	1776000	1656000	2016000	1776000	1776000	1656000	
169	1773000	1653000	2013000	1773000	1773000	1653000	
170	1770000	1650000	2010000	1770000	1770000	1650000	
171	1791000	1647000	2007000	1887000	1767000	1647000	
172	1788000	1644000	2004000	1884000	1764000	1644000	
173	1785000	1641000	2001000	1881000	1761000	1641000	
174	1806000	1638000	2118000	1878000	1758000	1638000	
175	1851000	1635000	2235000	1995000	1755000	1635000	
176	1872000	1632000	2232000	1992000	1752000	1752000	
177	1869000	1629000	2229000	1989000	1749000	1749000	
178	1866000	1626000	2226000	1986000	1746000	1746000	
179	1887000	1623000	2223000	1983000	1743000	1863000	
180	1884000	1620000	2220000	1980000	1740000	1860000	
181	1881000	1617000	2217000	1977000	1737000	1857000	
182	1902000	1614000	2214000	1974000	1734000	1974000	
183	1899000	1611000	2211000	1971000	1731000	1971000	
184	1920000	1608000	2328000	1968000	1728000	1968000	
185	1917000	1605000	2325000	1965000	1725000	1965000	
186	1914000	1602000	2322000	1962000	1722000	1962000	
187	1911000	1599000	2319000	1959000	1719000	1959000	
188	1932000	1596000	2436000	1956000	1716000	1956000	
189	1977000	1713000	2433000	1953000	1833000	1953000	
190	1974000	1710000	2430000	1950000	1830000	1950000	
191	1995000	1827000	2427000	1947000	1827000	1947000	
192	1992000	1824000	2424000	1944000	1824000	1944000	
193	2013000	1941000	2421000	1941000	1821000	1941000	
194	2010000	1938000	2418000	1938000	1818000	1938000	
195	2079000	2055000	2415000	2055000	1815000	2055000	
196	2100000	2052000	2412000	2172000	1812000	2052000	
197	2121000	2049000	2409000	2169000	1929000	2049000	
198	2142000	2046000	2526000	2166000	1926000	2046000	
199	2139000	2043000	2523000	2163000	1923000	2043000	
200	2160000	2040000	2520000	2280000	1920000	2040000	
201	2181000	2037000	2517000	2397000	1917000	2037000	
202	2178000	2034000	2514000	2394000	1914000	2034000	
203	2175000	2031000	2511000	2391000	1911000	2031000	
204	2196000	2148000	2508000	2388000	1908000	2028000	
205	2241000	2265000	2505000	2505000	1905000	2025000	
206	2238000	2262000	2502000	2502000	1902000	2022000	
207	2235000	2259000	2499000	2499000	1899000	2019000	
208	2232000	2256000	2496000	2496000	1896000	2016000	
209	2277000	2253000	2613000	2493000	2013000	2013000	
210	2274000	2250000	2610000	2490000	2010000	2010000	
211	2295000	2247000	2607000	2487000	2007000	2127000	
212	2316000	2244000	2604000	2604000	2004000	2124000	
213	2361000	2241000	2721000	2601000	2121000	2121000	
214	2382000	2238000	2838000	2598000	2118000	2118000	
215	2403000	2235000	2835000	2715000	2115000	2115000	
216	2424000	2232000	2832000	2712000	2232000	2112000	
217	2445000	2229000	2829000	2709000	2229000	2229000	
218	2442000	2226000	2826000	2706000	2226000	2226000	
219	2487000	2223000	2823000	2703000	2343000	2343000	
220	2484000	2220000	2820000	2700000	2340000	2340000	
221	2481000	2217000	2817000	2697000	2337000	2337000	
222	2478000	2214000	2814000	2694000	2334000	2334000	
223	2475000	2211000	2811000	2691000	2331000	2331000	
224	2496000	2208000	2808000	2688000	2328000	2448000	
225	2493000	2205000	2805000	2685000	2325000	2445000	
226	2490000	2202000	2802000	2682000	2322000	2442000	
227	2487000	2199000	2799000	2679000	2319000	2439000	
228	2508000	2196000	2916000	2676000	2316000	2436000	
229	2529000	2193000	2913000	2673000	2433000	2433000	
230	2550000	2190000	2910000	2670000	2550000	2430000	
231	2547000	2187000	2907000	2667000	2547000	2427000	
232	2592000	2184000	2904000	2784000	2544000	2544000	
233	2637000	2301000	2901000	2781000	2541000	2661000	
234	2634000	2298000	2898000	2778000	2538000	2658000	
235	2679000	2415000	3015000	2775000	2535000	2655000	
236	2700000	2412000	3012000	2772000	2652000	2652000	
237	2697000	2409000	3009000	2769000	2649000	2649000	
238	2742000	2526000	3126000	2766000	2646000	2646000	
239	2763000	2523000	3123000	2763000	2763000	2643000	
240	2760000	2520000	3120000	2760000	2760000	2640000	
241	2781000	2517000	3237000	2757000	2757000	2637000	
242	2802000	2514000	3234000	2874000	2754000	2634000	
243	2895000	2511000	3351000	2991000	2871000	2751000	
244	2940000	2508000	3348000	2988000	2988000	2868000	
245	2985000	2625000	3345000	2985000	2985000	2985000	
246	2982000	2622000	3342000	2982000	2982000	2982000	
247	2979000	2619000	3339000	2979000	2979000	2979000	
248	2976000	2616000	3336000	2976000	2976000	2976000	
249	2997000	2613000	3333000	3093000	2973000	2973000	
250	2994000	2610000	3330000	3090000	2970000	2970000	
251	3015000	2607000	3327000	3087000	2967000	3087000	
252	3012000	2604000	3324000	3084000	2964000	3084000	
253	3009000	2601000	3321000	3081000	2961000	3081000	
254	3030000	2598000	3318000	3078000	2958000	3198000	
255	3027000	2595000	3315000	3075000	2955000	3195000	
256	3072000	2712000	3312000	3072000	3072000	3192000	
257	3117000	2829000	3309000	3069000	3189000	3189000	
258	3114000	2826000	3306000	3066000	3186000	3186000	
259	3135000	2943000	3303000	3063000	3183000	3183000	
260	3204000	3060000	3300000	3060000	3300000	3300000	
261	3249000	3177000	3297000	3057000	3417000	3297000	
262	3246000	3174000	3294000	3054000	3414000	3294000	
263	3267000	3171000	3291000	3051000	3411000	3411000	
264	3264000	3168000	3288000	3048000	3408000	3408000	
265	3261000	3165000	3285000	3045000	3405000	3405000	
266	3330000	3282000	3402000	3162000	3402000	3402000	
267	3351000	3279000	3399000	3159000	3399000	3519000	
268	3372000	3276000	3396000	3276000	3396000	3516000	
269	3393000	3273000	3393000	3273000	3513000	3513000	
270	3438000	3270000	3390000	3390000	3510000	3630000	
271	3435000	3267000	3387000	3387000	3507000	3627000	
272	3456000	3264000	3504000	3384000	3504000	3624000	
273	3477000	3261000	3501000	3501000	3501000	3621000	
274	3522000	3378000	3498000	3618000	3498000	3618000	
275	3543000	3495000	3495000	3615000	3495000	3615000	
276	3540000	3492000	3492000	3612000	3492000	3612000	
277	3561000	3489000	3489000	3609000	3489000	3729000	
278	3558000	3486000	3486000	3606000	3486000	3726000	
279	3555000	3483000	3483000	3603000	3483000	3723000	
280	3552000	3480000	3480000	3600000	3480000	3720000	
281	3573000	3477000	3477000	3717000	3477000	3717000	
282	3594000	3474000	3474000	3714000	3594000	3714000	
283	3615000	3471000	3471000	3711000	3591000	3831000	
284	3612000	3468000	3468000	3708000	3588000	3828000	
285	3633000	3465000	3465000	3825000	3585000	3825000	
286	3630000	3462000	3462000	3822000	3582000	3822000	
287	3675000	3579000	3459000	3819000	3699000	3819000	
288	3696000	3576000	3576000	3816000	3696000	3816000	
289	3717000	3693000	3573000	3813000	3693000	3813000	
290	3738000	3690000	3570000	3930000	3690000	3810000	
291	3735000	3687000	3567000	3927000	3687000	3807000	
292	3732000	3684000	3564000	3924000	3684000	3804000	
293	3729000	3681000	3561000	3921000	3681000	3801000	
294	3726000	3678000	3558000	3918000	3678000	3798000	
295	3747000	3675000	3555000	3915000	3675000	3915000	
296	3792000	3672000	3552000	3912000	3792000	4032000	
297	3813000	3669000	3669000	3909000	3789000	4029000	
298	3810000	3666000	3666000	3906000	3786000	4026000	
299	3831000	3663000	3663000	4023000	3783000	4023000	
300	3876000	3780000	3660000	4140000	3780000	4020000	
301	3921000	3897000	3657000	4137000	3777000	4137000	
302	3918000	3894000	3654000	4134000	3774000	4134000	
303	3963000	3891000	3651000	4251000	3891000	4131000	
304	4008000	4008000	3648000	4248000	3888000	4248000	
305	4029000	4005000	3645000	4245000	4005000	4245000	
306	4074000	4002000	3762000	4242000	4122000	4242000	
307	4071000	3999000	3759000	4239000	4119000	4239000	
308	4116000	4116000	3756000	4236000	4236000	4236000	
309	4113000	4113000	3753000	4233000	4233000	4233000	
310	4110000	4110000	3750000	4230000	4230000	4230000	
311	4107000	4107000	3747000	4227000	4227000	4227000	
312	4152000	4104000	3864000	4224000	4224000	4344000	
313	4149000	4101000	3861000	4221000	4221000	4341000	
314	4170000	4098000	3858000	4338000	4218000	4338000	
315	4191000	4215000	3855000	4335000	4215000	4335000	
316	4188000	4212000	3852000	4332000	4212000	4332000	
317	4185000	4209000	3849000	4329000	4209000	4329000	
318	4254000	4206000	3966000	4326000	4326000	4446000	
319	4275000	4203000	4083000	4323000	4323000	4443000	
320	4296000	4200000	4080000	4320000	4320000	4560000	
321	4293000	4197000	4077000	4317000	4317000	4557000	
322	4314000	4194000	4194000	4314000	4314000	4554000	
323	4311000	4191000	4191000	4311000	4311000	4551000	
324	4332000	4188000	4308000	4308000	4308000	4548000	
325	4401000	4305000	4425000	4425000	4305000	4545000	
326	4446000	4302000	4542000	4422000	4302000	4662000	
327	4467000	4419000	4539000	4419000	4299000	4659000	
328	4464000	4416000	4536000	4416000	4296000	4656000	
329	4509000	4413000	4653000	4413000	4413000	4653000	
330	4530000	4410000	4650000	4410000	4530000	4650000	
331	4527000	4407000	4647000	4407000	4527000	4647000	
332	4548000	4404000	4764000	4404000	4524000	4644000	
333	4593000	4521000	4761000	4521000	4521000	4641000	
334	4614000	4518000	4878000	4518000	4518000	4638000	
335	4635000	4635000	4875000	4515000	4515000	4635000	
336	4656000	4632000	4872000	4632000	4512000	4632000	
337	4677000	4629000	4869000	4629000	4509000	4749000	
338	4698000	4746000	4866000	4626000	4506000	4746000	
339	4719000	4743000	4863000	4623000	4623000	4743000	
340	4740000	4740000	4860000	4620000	4740000	4740000	
341	4761000	4857000	4857000	4617000	4737000	4737000	
342	4758000	4854000	4854000	4614000	4734000	4734000	
343	4779000	4851000	4851000	4731000	4731000	4731000	
344	4800000	4848000	4848000	4728000	4848000	4728000	
345	4797000	4845000	4845000	4725000	4845000	4725000	
346	4794000	4842000	4842000	4722000	4842000	4722000	
347	4815000	4839000	4839000	4719000	4959000	4719000	
348	4812000	4836000	4836000	4716000	4956000	4716000	
349	4833000	4833000	4953000	4713000	4953000	4713000	
350	4830000	4830000	4950000	4710000	4950000	4710000	
351	4851000	4827000	4947000	4707000	5067000	4707000	
352	4848000	4824000	4944000	4704000	5064000	4704000	
353	4869000	4821000	4941000	4821000	5061000	4701000	
354	4914000	4938000	4938000	4818000	5058000	4818000	
355	4911000	4935000	4935000	4815000	5055000	4815000	
356	4908000	4932000	4932000	4812000	5052000	4812000	
357	4905000	4929000	4929000	4809000	5049000	4809000	
358	4902000	4926000	4926000	4806000	5046000	4806000	
359	4947000	4923000	5043000	4923000	5043000	4803000	
360	4992000	5040000	5040000	4920000	5040000	4920000	
361	4989000	5037000	5037000	4917000	5037000	4917000	
362	5058000	5034000	5154000	5034000	5154000	4914000	
363	5103000	5151000	5271000	5031000	5151000	4911000	
364	5124000	5148000	5268000	5148000	5148000	4908000	
365	5121000	5145000	5265000	5145000	5145000	4905000	
366	5142000	5142000	5262000	5262000	5142000	4902000	
367	5163000	5139000	5259000	5259000	5139000	5019000	
368	5184000	5136000	5256000	5256000	5136000	5136000	
369	5181000	5133000	5253000	5253000	5133000	5133000	
370	5202000	5130000	5250000	5250000	5130000	5250000	
371	5223000	5247000	5247000	5247000	5127000	5247000	
372	5244000	5244000	5244000	5364000	5124000	5244000	
373	5289000	5241000	5361000	5361000	5121000	5361000	
374	5286000	5238000	5358000	5358000	5118000	5358000	
375	5307000	5235000	5355000	5475000	5115000	5355000	
376	5352000	5352000	5472000	5472000	5112000	5352000	
377	5373000	5349000	5469000	5469000	5229000	5349000	
378	5442000	5466000	5466000	5466000	5346000	5466000	
379	5439000	5463000	5463000	5463000	5343000	5463000	
380	5436000	5460000	5460000	5460000	5340000	5460000	
381	5433000	5457000	5457000	5457000	5337000	5457000	
382	5478000	5454000	5574000	5454000	5334000	5574000	
383	5523000	5451000	5691000	5451000	5331000	5691000	
384	5520000	5448000	5688000	5448000	5328000	5688000	
385	5517000	5445000	5685000	5445000	5325000	5685000	
386	5586000	5442000	5802000	5562000	5322000	5802000	
387	5631000	5439000	5919000	5679000	5319000	5799000	
388	5676000	5436000	6036000	5676000	5436000	5796000	
389	5697000	5433000	6153000	5673000	5433000	5793000	
390	5718000	5430000	6150000	5670000	5430000	5910000	
391	5763000	5427000	6147000	5787000	5427000	6027000	
392	5784000	5424000	6264000	5784000	5424000	6024000	
393	5781000	5421000	6261000	5781000	5421000	6021000	
394	5802000	5538000	6258000	5778000	5418000	6018000	
395	5799000	5535000	6255000	5775000	5415000	6015000	
396	5820000	5532000	6252000	5772000	5532000	6012000	
397	5817000	5529000	6249000	5769000	5529000	6009000	
398	5862000	5526000	6246000	5886000	5646000	6006000	
399	5907000	5643000	6363000	5883000	5643000	6003000	
400	5904000	5640000	6360000	5880000	5640000	6e+06	
401	5949000	5637000	6357000	5877000	5757000	6117000	
402	5970000	5634000	6354000	5874000	5874000	6114000	
403	5967000	5631000	6351000	5871000	5871000	6111000	
404	5964000	5628000	6348000	5868000	5868000	6108000	
405	5961000	5625000	6345000	5865000	5865000	6105000	
406	5982000	5622000	6342000	5862000	5862000	6222000	
407	6027000	5619000	6339000	5859000	5979000	6339000	
408	6048000	5616000	6336000	5856000	6096000	6336000	
409	6045000	5613000	6333000	5853000	6093000	6333000	
410	6042000	5610000	6330000	5850000	6090000	6330000	
411	6063000	5607000	6327000	5847000	6087000	6447000	
412	6060000	5604000	6324000	5844000	6084000	6444000	
413	6057000	5601000	6321000	5841000	6081000	6441000	
414	6078000	5598000	6318000	5838000	6078000	6558000	
415	6099000	5595000	6315000	5835000	6195000	6555000	
416	6096000	5592000	6312000	5832000	6192000	6552000	
417	6141000	5589000	6429000	5829000	6189000	6669000	
418	6186000	5586000	6546000	5946000	6186000	6666000	
419	6207000	5583000	6543000	6063000	6183000	6663000	
420	6204000	5580000	6540000	6060000	6180000	6660000	
421	6201000	5577000	6537000	6057000	6177000	6657000	
422	6198000	5574000	6534000	6054000	6174000	6654000	
423	6195000	5571000	6531000	6051000	6171000	6651000	
424	6240000	5688000	6528000	6168000	6168000	6648000	
425	6237000	5685000	6525000	6165000	6165000	6645000	
426	6282000	5802000	6642000	6162000	6162000	6642000	
427	6303000	5799000	6639000	6279000	6159000	6639000	
428	6348000	5916000	6636000	6396000	6156000	6636000	
429	6369000	5913000	6633000	6393000	6153000	6753000	
430	6366000	5910000	6630000	6390000	6150000	6750000	
431	6387000	6027000	6627000	6387000	6147000	6747000	
432	6384000	6024000	6624000	6384000	6144000	6744000	
433	6405000	6021000	6741000	6381000	6141000	6741000	
434	6450000	6138000	6738000	6498000	6138000	6738000	
435	6447000	6135000	6735000	6495000	6135000	6735000	
436	6468000	6252000	6732000	6492000	6132000	6732000	
437	6489000	6249000	6729000	6609000	6129000	6729000	
438	6486000	6246000	6726000	6606000	6126000	6726000	
439	6507000	6243000	6723000	6603000	6243000	6723000	
440	6504000	6240000	6720000	6600000	6240000	6720000	
441	6525000	6237000	6717000	6597000	6237000	6837000	
442	6522000	6234000	6714000	6594000	6234000	6834000	
443	6567000	6231000	6831000	6711000	6231000	6831000	
444	6612000	6348000	6948000	6708000	6228000	6828000	
445	6633000	6345000	6945000	6825000	6225000	6825000	
446	6630000	6342000	6942000	6822000	6222000	6822000	
447	6627000	6339000	6939000	6819000	6219000	6819000	
448	6624000	6336000	6936000	6816000	6216000	6816000	
449	6621000	6333000	6933000	6813000	6213000	6813000	
450	6642000	6330000	7050000	6810000	6210000	6810000	
451	6687000	6327000	7047000	6927000	6327000	6807000	
452	6708000	6444000	7044000	6924000	6324000	6804000	
453	6729000	6441000	7161000	6921000	6321000	6801000	
454	6726000	6438000	7158000	6918000	6318000	6798000	
455	6771000	6555000	7155000	6915000	6315000	6915000	
456	6768000	6552000	7152000	6912000	6312000	6912000	
457	6789000	6549000	7149000	6909000	6309000	7029000	
458	6786000	6546000	7146000	6906000	6306000	7026000	
459	6783000	6543000	7143000	6903000	6303000	7023000	
460	6828000	6660000	7140000	6900000	6420000	7020000	
461	6897000	6657000	7257000	7017000	6537000	7017000	
462	6894000	6654000	7254000	7014000	6534000	7014000	
463	6891000	6651000	7251000	7011000	6531000	7011000	
464	6912000	6648000	7368000	7008000	6528000	7008000	
465	6933000	6645000	7365000	7125000	6525000	7005000	
466	6954000	6762000	7362000	7122000	6522000	7002000	
467	7047000	6879000	7359000	7239000	6639000	7119000	
468	7044000	6876000	7356000	7236000	6636000	7116000	
469	7041000	6873000	7353000	7233000	6633000	7113000	
470	7062000	6870000	7350000	7230000	6750000	7110000	
471	7059000	6867000	7347000	7227000	6747000	7107000	
472	7080000	6864000	7464000	7224000	6744000	7104000	
473	7077000	6861000	7461000	7221000	6741000	7101000	
474	7074000	6858000	7458000	7218000	6738000	7098000	
475	7095000	6855000	7455000	7215000	6855000	7095000	
476	7140000	6972000	7452000	7212000	6852000	7212000	
477	7137000	6969000	7449000	7209000	6849000	7209000	
478	7134000	6966000	7446000	7206000	6846000	7206000	
479	7179000	6963000	7563000	7203000	6843000	7323000	
480	7176000	6960000	7560000	7200000	6840000	7320000	
481	7197000	6957000	7557000	7317000	6837000	7317000	
482	7218000	7074000	7554000	7314000	6834000	7314000	
483	7215000	7071000	7551000	7311000	6831000	7311000	
484	7212000	7068000	7548000	7308000	6828000	7308000	
485	7209000	7065000	7545000	7305000	6825000	7305000	
486	7206000	7062000	7542000	7302000	6822000	7302000	
487	7203000	7059000	7539000	7299000	6819000	7299000	
488	7200000	7056000	7536000	7296000	6816000	7296000	
489	7197000	7053000	7533000	7293000	6813000	7293000	
490	7194000	7050000	7530000	7290000	6810000	7290000	
491	7191000	7047000	7527000	7287000	6807000	7287000	
492	7188000	7044000	7524000	7284000	6804000	7284000	
493	7209000	7041000	7521000	7401000	6801000	7281000	
494	7206000	7038000	7518000	7398000	6798000	7278000	
495	7203000	7035000	7515000	7395000	6795000	7275000	
496	7200000	7032000	7512000	7392000	6792000	7272000	
497	7221000	7149000	7509000	7389000	6789000	7269000	
498	7266000	7266000	7506000	7386000	6906000	7266000	
499	7287000	7383000	7503000	7383000	6903000	7263000	
500	7332000	7500000	7620000	7380000	6900000	7260000	
501	7329000	7497000	7617000	7377000	6897000	7257000	
502	7326000	7494000	7614000	7374000	6894000	7254000	
503	7371000	7491000	7611000	7491000	7011000	7251000	
504	7392000	7488000	7608000	7488000	7008000	7368000	
505	7437000	7605000	7605000	7485000	7125000	7365000	
506	7434000	7602000	7602000	7482000	7122000	7362000	
507	7431000	7599000	7599000	7479000	7119000	7359000	
508	7476000	7596000	7716000	7596000	7116000	7356000	
509	7497000	7593000	7713000	7593000	7233000	7353000	
510	7542000	7710000	7710000	7590000	7350000	7350000	
511	7539000	7707000	7707000	7587000	7347000	7347000	
512	7560000	7704000	7704000	7584000	7344000	7464000	
513	7581000	7701000	7821000	7581000	7341000	7461000	
514	7602000	7698000	7938000	7578000	7338000	7458000	
515	7647000	7695000	8055000	7575000	7335000	7575000	
516	7692000	7812000	8172000	7572000	7332000	7572000	
517	7689000	7809000	8169000	7569000	7329000	7569000	
518	7710000	7806000	8166000	7566000	7446000	7566000	
519	7731000	7923000	8163000	7563000	7443000	7563000	
520	7728000	7920000	8160000	7560000	7440000	7560000	
521	7773000	8037000	8277000	7557000	7437000	7557000	
522	7794000	8034000	8274000	7554000	7434000	7674000	
523	7791000	8031000	8271000	7551000	7431000	7671000	
524	7788000	8028000	8268000	7548000	7428000	7668000	
525	7785000	8025000	8265000	7545000	7425000	7665000	
526	7806000	8022000	8262000	7662000	7422000	7662000	
527	7851000	8019000	8259000	7779000	7539000	7659000	
528	7848000	8016000	8256000	7776000	7536000	7656000	
529	7845000	8013000	8253000	7773000	7533000	7653000	
530	7842000	8010000	8250000	7770000	7530000	7650000	
531	7839000	8007000	8247000	7767000	7527000	7647000	
532	7836000	8004000	8244000	7764000	7524000	7644000	
533	7833000	8001000	8241000	7761000	7521000	7641000	
534	7830000	7998000	8238000	7758000	7518000	7638000	
535	7851000	8115000	8235000	7755000	7515000	7635000	
536	7872000	8112000	8232000	7752000	7632000	7632000	
537	7869000	8109000	8229000	7749000	7629000	7629000	
538	7890000	8106000	8226000	7746000	7626000	7746000	
