envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
51	207000	87000	207000	87000	327000	327000	
52	204000	84000	204000	84000	324000	324000	
53	201000	81000	201000	81000	321000	321000	
54	198000	78000	198000	78000	318000	318000	
55	219000	75000	195000	195000	315000	315000	
56	216000	72000	192000	192000	312000	312000	
57	261000	69000	309000	189000	309000	429000	
58	282000	66000	306000	186000	426000	426000	
59	279000	63000	303000	183000	423000	423000	
60	276000	60000	3e+05	180000	420000	420000	
61	297000	57000	297000	177000	537000	417000	
62	294000	54000	294000	174000	534000	414000	
63	291000	51000	291000	171000	531000	411000	
64	312000	168000	288000	168000	528000	408000	
65	309000	165000	285000	165000	525000	405000	
66	330000	162000	282000	162000	522000	522000	
67	327000	159000	279000	159000	519000	519000	
68	324000	156000	276000	156000	516000	516000	
69	321000	153000	273000	153000	513000	513000	
70	366000	270000	270000	150000	510000	630000	
71	411000	267000	387000	267000	507000	627000	
72	408000	264000	384000	264000	504000	624000	
73	405000	261000	381000	261000	501000	621000	
74	426000	258000	378000	258000	618000	618000	
75	447000	375000	375000	255000	615000	615000	
76	468000	372000	492000	252000	612000	612000	
77	465000	369000	489000	249000	609000	609000	
78	462000	366000	486000	246000	606000	606000	
79	483000	363000	483000	243000	723000	603000	
80	480000	360000	480000	240000	720000	6e+05	
81	477000	357000	477000	237000	717000	597000	
82	522000	474000	594000	234000	714000	594000	
83	519000	471000	591000	231000	711000	591000	
84	564000	468000	708000	348000	708000	588000	
85	561000	465000	705000	345000	705000	585000	
86	582000	462000	702000	342000	702000	702000	
87	579000	459000	699000	339000	699000	699000	
88	576000	456000	696000	336000	696000	696000	
89	597000	453000	693000	453000	693000	693000	
90	594000	450000	690000	450000	690000	690000	
91	591000	447000	687000	447000	687000	687000	
92	588000	444000	684000	444000	684000	684000	
93	609000	441000	681000	441000	801000	681000	
94	606000	438000	678000	438000	798000	678000	
95	603000	435000	675000	435000	795000	675000	
96	6e+05	432000	672000	432000	792000	672000	
97	597000	429000	669000	429000	789000	669000	
98	618000	426000	666000	426000	786000	786000	
99	615000	423000	663000	423000	783000	783000	
100	636000	420000	660000	420000	9e+05	780000	
101	657000	417000	657000	417000	1017000	777000	
102	702000	534000	654000	414000	1134000	774000	
103	699000	531000	651000	411000	1131000	771000	
104	768000	528000	768000	528000	1128000	888000	
105	789000	645000	765000	525000	1125000	885000	
106	810000	642000	762000	522000	1242000	882000	
107	831000	639000	759000	639000	1239000	879000	
108	828000	636000	756000	636000	1236000	876000	
109	849000	753000	753000	633000	1233000	873000	
110	870000	750000	750000	750000	1230000	870000	
111	867000	747000	747000	747000	1227000	867000	
112	888000	864000	744000	744000	1224000	864000	
113	885000	861000	741000	741000	1221000	861000	
114	930000	978000	858000	738000	1218000	858000	
115	927000	975000	855000	735000	1215000	855000	
116	924000	972000	852000	732000	1212000	852000	
117	921000	969000	849000	729000	1209000	849000	
118	918000	966000	846000	726000	1206000	846000	
119	915000	963000	843000	723000	1203000	843000	
120	960000	960000	840000	720000	1320000	960000	
121	981000	957000	957000	717000	1317000	957000	
122	1050000	1074000	954000	834000	1434000	954000	
123	1071000	1071000	951000	831000	1431000	1071000	
124	1092000	1068000	948000	948000	1428000	1068000	
125	1089000	1065000	945000	945000	1425000	1065000	
126	1110000	1182000	942000	942000	1422000	1062000	
127	1131000	1179000	939000	939000	1419000	1179000	
128	1128000	1176000	936000	936000	1416000	1176000	
129	1149000	1293000	933000	933000	1413000	1173000	
130	1146000	1290000	930000	930000	1410000	1170000	
131	1143000	1287000	927000	927000	1407000	1167000	
132	1212000	1284000	924000	1044000	1524000	1284000	
133	1209000	1281000	921000	1041000	1521000	1281000	
134	1230000	1278000	918000	1158000	1518000	1278000	
135	1251000	1395000	915000	1155000	1515000	1275000	
136	1248000	1392000	912000	1152000	1512000	1272000	
137	1293000	1389000	1029000	1149000	1509000	1389000	
138	1290000	1386000	1026000	1146000	1506000	1386000	
139	1311000	1503000	1023000	1143000	1503000	1383000	
140	1332000	1500000	1020000	1260000	1500000	1380000	
141	1401000	1497000	1137000	1257000	1617000	1497000	
142	1398000	1494000	1134000	1254000	1614000	1494000	
143	1419000	1491000	1131000	1251000	1731000	1491000	
144	1440000	1488000	1128000	1248000	1728000	1608000	
145	1461000	1605000	1125000	1245000	1725000	1605000	
146	1458000	1602000	1122000	1242000	1722000	1602000	
147	1455000	1599000	1119000	1239000	1719000	1599000	
148	1500000	1596000	1236000	1236000	1836000	1596000	
149	1521000	1713000	1233000	1233000	1833000	1593000	
150	1566000	1830000	1230000	1230000	1950000	1590000	
151	1563000	1827000	1227000	1227000	1947000	1587000	
152	1608000	1824000	1344000	1224000	1944000	1704000	
153	1629000	1821000	1341000	1341000	1941000	1701000	
154	1626000	1818000	1338000	1338000	1938000	1698000	
155	1671000	1935000	1335000	1455000	1935000	1695000	
156	1692000	1932000	1452000	1452000	1932000	1692000	
157	1689000	1929000	1449000	1449000	1929000	1689000	
158	1734000	1926000	1566000	1446000	1926000	1806000	
159	1779000	1923000	1683000	1443000	1923000	1923000	
160	1776000	1920000	1680000	1440000	1920000	1920000	
161	1797000	1917000	1677000	1557000	1917000	1917000	
162	1794000	1914000	1674000	1554000	1914000	1914000	
163	1839000	2031000	1671000	1551000	2031000	1911000	
164	1860000	2028000	1668000	1548000	2028000	2028000	
165	1857000	2025000	1665000	1545000	2025000	2025000	
166	1902000	2142000	1782000	1542000	2022000	2022000	
167	1923000	2139000	1779000	1539000	2139000	2019000	
168	1968000	2256000	1776000	1536000	2256000	2016000	
169	1965000	2253000	1773000	1533000	2253000	2013000	
170	2010000	2250000	1770000	1650000	2370000	2010000	
171	2031000	2247000	1767000	1647000	2367000	2127000	
172	2028000	2244000	1764000	1644000	2364000	2124000	
173	2025000	2241000	1761000	1641000	2361000	2121000	
174	2022000	2238000	1758000	1638000	2358000	2118000	
175	2043000	2235000	1755000	1755000	2355000	2115000	
176	2064000	2352000	1752000	1752000	2352000	2112000	
177	2061000	2349000	1749000	1749000	2349000	2109000	
178	2058000	2346000	1746000	1746000	2346000	2106000	
179	2055000	2343000	1743000	1743000	2343000	2103000	
180	2052000	2340000	1740000	1740000	2340000	2100000	
181	2097000	2337000	1737000	1857000	2337000	2217000	
182	2094000	2334000	1734000	1854000	2334000	2214000	
183	2115000	2451000	1731000	1851000	2331000	2211000	
184	2136000	2448000	1728000	1848000	2328000	2328000	
185	2133000	2445000	1725000	1845000	2325000	2325000	
186	2130000	2442000	1722000	1842000	2322000	2322000	
187	2175000	2559000	1719000	1839000	2319000	2439000	
188	2172000	2556000	1716000	1836000	2316000	2436000	
189	2169000	2553000	1713000	1833000	2313000	2433000	
190	2166000	2550000	1710000	1830000	2310000	2430000	
191	2187000	2547000	1827000	1827000	2307000	2427000	
192	2208000	2544000	1824000	1824000	2424000	2424000	
193	2205000	2541000	1821000	1821000	2421000	2421000	
194	2202000	2538000	1818000	1818000	2418000	2418000	
195	2199000	2535000	1815000	1815000	2415000	2415000	
196	2244000	2532000	1932000	1932000	2412000	2412000	
197	2241000	2529000	1929000	1929000	2409000	2409000	
198	2262000	2526000	1926000	1926000	2526000	2406000	
199	2283000	2523000	1923000	1923000	2523000	2523000	
200	2304000	2520000	2040000	1920000	2520000	2520000	
201	2325000	2517000	2037000	1917000	2637000	2517000	
202	2370000	2514000	2154000	2034000	2634000	2514000	
203	2367000	2511000	2151000	2031000	2631000	2511000	
204	2364000	2508000	2148000	2028000	2628000	2508000	
205	2361000	2505000	2145000	2025000	2625000	2505000	
206	2358000	2502000	2142000	2022000	2622000	2502000	
207	2379000	2499000	2139000	2139000	2619000	2499000	
208	2400000	2496000	2256000	2136000	2616000	2496000	
209	2397000	2493000	2253000	2133000	2613000	2493000	
210	2394000	2490000	2250000	2130000	2610000	2490000	
211	2415000	2487000	2367000	2127000	2607000	2487000	
212	2412000	2484000	2364000	2124000	2604000	2484000	
213	2409000	2481000	2361000	2121000	2601000	2481000	
214	2430000	2478000	2358000	2118000	2598000	2598000	
215	2427000	2475000	2355000	2115000	2595000	2595000	
216	2448000	2592000	2352000	2112000	2592000	2592000	
217	2445000	2589000	2349000	2109000	2589000	2589000	
218	2442000	2586000	2346000	2106000	2586000	2586000	
219	2487000	2583000	2463000	2103000	2703000	2583000	
220	2484000	2580000	2460000	2100000	2700000	2580000	
221	2481000	2577000	2457000	2097000	2697000	2577000	
222	2478000	2574000	2454000	2094000	2694000	2574000	
223	2523000	2691000	2571000	2091000	2691000	2571000	
224	2544000	2688000	2568000	2088000	2808000	2568000	
225	2589000	2685000	2565000	2205000	2805000	2685000	
226	2634000	2682000	2562000	2322000	2922000	2682000	
227	2631000	2679000	2559000	2319000	2919000	2679000	
228	2628000	2676000	2556000	2316000	2916000	2676000	
229	2649000	2673000	2673000	2313000	2913000	2673000	
230	2646000	2670000	2670000	2310000	2910000	2670000	
231	2667000	2667000	2667000	2307000	2907000	2787000	
232	2688000	2664000	2784000	2304000	2904000	2784000	
233	2733000	2781000	2781000	2421000	2901000	2781000	
234	2730000	2778000	2778000	2418000	2898000	2778000	
235	2751000	2775000	2775000	2415000	2895000	2895000	
236	2748000	2772000	2772000	2412000	2892000	2892000	
237	2793000	2769000	2769000	2529000	2889000	3009000	
238	2790000	2766000	2766000	2526000	2886000	3006000	
239	2787000	2763000	2763000	2523000	2883000	3003000	
240	2784000	2760000	2760000	2520000	2880000	3e+06	
241	2805000	2757000	2757000	2517000	2877000	3117000	
242	2802000	2754000	2754000	2514000	2874000	3114000	
243	2799000	2751000	2751000	2511000	2871000	3111000	
244	2820000	2748000	2748000	2508000	2988000	3108000	
245	2817000	2745000	2745000	2505000	2985000	3105000	
246	2814000	2742000	2742000	2502000	2982000	3102000	
247	2811000	2739000	2739000	2499000	2979000	3099000	
248	2832000	2736000	2856000	2496000	2976000	3096000	
249	2853000	2733000	2853000	2493000	3093000	3093000	
250	2874000	2850000	2850000	2490000	3090000	3090000	
251	2895000	2847000	2847000	2607000	3087000	3087000	
252	2892000	2844000	2844000	2604000	3084000	3084000	
253	2937000	2961000	2961000	2601000	3081000	3081000	
254	2982000	2958000	3078000	2598000	3078000	3198000	
255	3003000	2955000	3075000	2595000	3195000	3195000	
256	3e+06	2952000	3072000	2592000	3192000	3192000	
257	2997000	2949000	3069000	2589000	3189000	3189000	
258	3018000	3066000	3066000	2586000	3186000	3186000	
259	3039000	3063000	3063000	2583000	3183000	3303000	
260	3060000	3060000	3180000	2580000	3180000	3300000	
261	3081000	3057000	3177000	2577000	3297000	3297000	
262	3078000	3054000	3174000	2574000	3294000	3294000	
263	3075000	3051000	3171000	2571000	3291000	3291000	
264	3072000	3048000	3168000	2568000	3288000	3288000	
265	3093000	3045000	3165000	2565000	3405000	3285000	
266	3138000	3042000	3282000	2562000	3402000	3402000	
267	3183000	3159000	3279000	2679000	3399000	3399000	
268	3204000	3156000	3276000	2676000	3396000	3516000	
269	3201000	3153000	3273000	2673000	3393000	3513000	
270	3246000	3270000	3390000	2670000	3390000	3510000	
271	3243000	3267000	3387000	2667000	3387000	3507000	
272	3240000	3264000	3384000	2664000	3384000	3504000	
273	3285000	3261000	3501000	2661000	3381000	3621000	
274	3306000	3258000	3498000	2658000	3498000	3618000	
275	3303000	3255000	3495000	2655000	3495000	3615000	
276	3300000	3252000	3492000	2652000	3492000	3612000	
277	3297000	3249000	3489000	2649000	3489000	3609000	
278	3318000	3246000	3486000	2766000	3486000	3606000	
279	3339000	3363000	3483000	2763000	3483000	3603000	
280	3336000	3360000	3480000	2760000	3480000	3600000	
281	3381000	3357000	3597000	2877000	3477000	3597000	
282	3378000	3354000	3594000	2874000	3474000	3594000	
283	3423000	3351000	3711000	2871000	3471000	3711000	
284	3444000	3348000	3828000	2868000	3468000	3708000	
285	3465000	3345000	3945000	2865000	3465000	3705000	
286	3486000	3342000	3942000	2982000	3462000	3702000	
287	3483000	3339000	3939000	2979000	3459000	3699000	
288	3528000	3336000	3936000	3096000	3576000	3696000	
289	3525000	3333000	3933000	3093000	3573000	3693000	
290	3522000	3330000	3930000	3090000	3570000	3690000	
291	3543000	3447000	3927000	3087000	3567000	3687000	
292	3588000	3564000	3924000	3204000	3564000	3684000	
293	3609000	3561000	3921000	3321000	3561000	3681000	
294	3606000	3558000	3918000	3318000	3558000	3678000	
295	3603000	3555000	3915000	3315000	3555000	3675000	
296	3600000	3552000	3912000	3312000	3552000	3672000	
297	3597000	3549000	3909000	3309000	3549000	3669000	
298	3618000	3546000	3906000	3306000	3666000	3666000	
299	3639000	3543000	3903000	3303000	3783000	3663000	
300	3660000	3540000	4020000	3300000	3780000	3660000	
301	3657000	3537000	4017000	3297000	3777000	3657000	
302	3678000	3534000	4014000	3294000	3774000	3774000	
303	3675000	3531000	4011000	3291000	3771000	3771000	
304	3696000	3528000	4008000	3408000	3768000	3768000	
305	3717000	3525000	4125000	3405000	3765000	3765000	
306	3738000	3522000	4122000	3402000	3882000	3762000	
307	3783000	3519000	4239000	3399000	3999000	3759000	
308	3780000	3516000	4236000	3396000	3996000	3756000	
309	3777000	3513000	4233000	3393000	3993000	3753000	
310	3798000	3510000	4230000	3390000	3990000	3870000	
311	3843000	3507000	4347000	3387000	3987000	3987000	
312	3888000	3624000	4464000	3384000	3984000	3984000	
313	3909000	3621000	4461000	3381000	4101000	3981000	
314	3906000	3618000	4458000	3378000	4098000	3978000	
315	3927000	3615000	4455000	3375000	4215000	3975000	
316	3924000	3612000	4452000	3372000	4212000	3972000	
317	3921000	3609000	4449000	3369000	4209000	3969000	
318	3918000	3606000	4446000	3366000	4206000	3966000	
319	3915000	3603000	4443000	3363000	4203000	3963000	
320	3936000	3720000	4440000	3360000	4200000	3960000	
321	3933000	3717000	4437000	3357000	4197000	3957000	
322	3954000	3714000	4434000	3354000	4194000	4074000	
323	3951000	3711000	4431000	3351000	4191000	4071000	
324	3996000	3708000	4548000	3348000	4188000	4188000	
325	4041000	3705000	4545000	3465000	4305000	4185000	
326	4062000	3702000	4542000	3462000	4422000	4182000	
327	4059000	3699000	4539000	3459000	4419000	4179000	
328	4056000	3696000	4536000	3456000	4416000	4176000	
329	4053000	3693000	4533000	3453000	4413000	4173000	
330	4050000	3690000	4530000	3450000	4410000	4170000	
331	4071000	3687000	4527000	3447000	4407000	4287000	
332	4092000	3684000	4524000	3444000	4524000	4284000	
333	4113000	3681000	4521000	3561000	4521000	4281000	
334	4110000	3678000	4518000	3558000	4518000	4278000	
335	4107000	3675000	4515000	3555000	4515000	4275000	
336	4152000	3792000	4512000	3552000	4632000	4272000	
337	4173000	3789000	4509000	3669000	4629000	4269000	
338	4170000	3786000	4506000	3666000	4626000	4266000	
339	4215000	3783000	4503000	3663000	4743000	4383000	
340	4236000	3780000	4500000	3780000	4740000	4380000	
341	4257000	3777000	4497000	3777000	4857000	4377000	
342	4254000	3774000	4494000	3774000	4854000	4374000	
343	4251000	3771000	4491000	3771000	4851000	4371000	
344	4272000	3768000	4488000	3768000	4968000	4368000	
345	4341000	3885000	4485000	3885000	5085000	4365000	
346	4362000	3882000	4482000	4002000	5082000	4362000	
347	4383000	3879000	4479000	4119000	5079000	4359000	
348	4428000	3876000	4596000	4236000	5076000	4356000	
349	4425000	3873000	4593000	4233000	5073000	4353000	
350	4446000	3990000	4590000	4230000	5070000	4350000	
351	4467000	3987000	4587000	4227000	5067000	4467000	
352	4512000	3984000	4584000	4344000	5064000	4584000	
353	4581000	3981000	4701000	4341000	5181000	4701000	
354	4626000	3978000	4698000	4458000	5178000	4818000	
355	4671000	3975000	4695000	4455000	5295000	4935000	
356	4692000	3972000	4812000	4452000	5292000	4932000	
357	4713000	3969000	4809000	4569000	5289000	4929000	
358	4710000	3966000	4806000	4566000	5286000	4926000	
359	4707000	3963000	4803000	4563000	5283000	4923000	
360	4728000	4080000	4800000	4560000	5280000	4920000	
361	4749000	4077000	4917000	4557000	5277000	4917000	
362	4770000	4074000	4914000	4674000	5274000	4914000	
363	4767000	4071000	4911000	4671000	5271000	4911000	
364	4764000	4068000	4908000	4668000	5268000	4908000	
365	4761000	4065000	4905000	4665000	5265000	4905000	
366	4806000	4062000	5022000	4782000	5262000	4902000	
367	4827000	4059000	5139000	4779000	5259000	4899000	
368	4824000	4056000	5136000	4776000	5256000	4896000	
369	4893000	4053000	5253000	4893000	5253000	5013000	
370	4914000	4050000	5370000	4890000	5250000	5010000	
371	4935000	4047000	5367000	4887000	5247000	5127000	
372	4932000	4044000	5364000	4884000	5244000	5124000	
373	4929000	4041000	5361000	4881000	5241000	5121000	
374	4950000	4158000	5358000	4878000	5238000	5118000	
375	4947000	4155000	5355000	4875000	5235000	5115000	
376	4992000	4272000	5472000	4872000	5232000	5112000	
377	5037000	4269000	5469000	4989000	5349000	5109000	
378	5082000	4386000	5466000	4986000	5466000	5106000	
379	5151000	4383000	5583000	5103000	5463000	5223000	
380	5196000	4380000	5700000	5220000	5460000	5220000	
381	5217000	4377000	5697000	5337000	5457000	5217000	
382	5286000	4494000	5694000	5454000	5454000	5334000	
383	5307000	4491000	5691000	5571000	5451000	5331000	
384	5304000	4488000	5688000	5568000	5448000	5328000	
385	5301000	4485000	5685000	5565000	5445000	5325000	
386	5322000	4482000	5682000	5562000	5442000	5442000	
387	5343000	4479000	5679000	5559000	5439000	5559000	
388	5364000	4476000	5796000	5556000	5436000	5556000	
389	5385000	4473000	5793000	5553000	5553000	5553000	
390	5406000	4470000	5790000	5670000	5550000	5550000	
391	5451000	4587000	5787000	5667000	5547000	5667000	
392	5472000	4584000	5784000	5784000	5544000	5664000	
393	5493000	4581000	5781000	5781000	5661000	5661000	
394	5538000	4578000	5898000	5778000	5778000	5658000	
395	5535000	4575000	5895000	5775000	5775000	5655000	
396	5532000	4572000	5892000	5772000	5772000	5652000	
397	5553000	4569000	5889000	5889000	5769000	5649000	
398	5550000	4566000	5886000	5886000	5766000	5646000	
399	5595000	4683000	5883000	5883000	5883000	5643000	
400	5592000	4680000	5880000	5880000	5880000	5640000	
401	5637000	4677000	5997000	5877000	5997000	5637000	
402	5634000	4674000	5994000	5874000	5994000	5634000	
403	5655000	4671000	5991000	5871000	5991000	5751000	
404	5652000	4668000	5988000	5868000	5988000	5748000	
405	5697000	4665000	6105000	5865000	5985000	5865000	
406	5718000	4662000	6222000	5862000	5982000	5862000	
407	5715000	4659000	6219000	5859000	5979000	5859000	
408	5712000	4656000	6216000	5856000	5976000	5856000	
409	5709000	4653000	6213000	5853000	5973000	5853000	
410	5730000	4650000	6330000	5850000	5970000	5850000	
411	5727000	4647000	6327000	5847000	5967000	5847000	
412	5796000	4644000	6324000	5964000	6084000	5964000	
413	5817000	4641000	6321000	5961000	6201000	5961000	
414	5814000	4638000	6318000	5958000	6198000	5958000	
415	5811000	4635000	6315000	5955000	6195000	5955000	
416	5856000	4752000	6312000	5952000	6312000	5952000	
417	5853000	4749000	6309000	5949000	6309000	5949000	
418	5874000	4866000	6306000	5946000	6306000	5946000	
419	5895000	4863000	6423000	5943000	6303000	5943000	
420	5892000	4860000	6420000	5940000	6300000	5940000	
421	5913000	4977000	6417000	5937000	6297000	5937000	
422	5910000	4974000	6414000	5934000	6294000	5934000	
423	5931000	4971000	6531000	5931000	6291000	5931000	
424	5952000	4968000	6528000	6048000	6288000	5928000	
425	6021000	5085000	6525000	6045000	6405000	6045000	
426	6066000	5202000	6522000	6042000	6402000	6162000	
427	6063000	5199000	6519000	6039000	6399000	6159000	
428	6084000	5196000	6516000	6156000	6396000	6156000	
429	6105000	5193000	6513000	6153000	6513000	6153000	
430	6102000	5190000	6510000	6150000	6510000	6150000	
431	6099000	5187000	6507000	6147000	6507000	6147000	
432	6144000	5304000	6624000	6144000	6504000	6144000	
433	6141000	5301000	6621000	6141000	6501000	6141000	
434	6162000	5298000	6618000	6138000	6618000	6138000	
435	6159000	5295000	6615000	6135000	6615000	6135000	
436	6156000	5292000	6612000	6132000	6612000	6132000	
437	6153000	5289000	6609000	6129000	6609000	6129000	
438	6198000	5286000	6606000	6246000	6726000	6126000	
439	6195000	5283000	6603000	6243000	6723000	6123000	
440	6216000	5280000	6600000	6360000	6720000	6120000	
441	6237000	5277000	6597000	6357000	6837000	6117000	
442	6234000	5274000	6594000	6354000	6834000	6114000	
443	6279000	5391000	6591000	6471000	6831000	6111000	
444	6300000	5388000	6588000	6588000	6828000	6108000	
445	6321000	5385000	6585000	6585000	6825000	6225000	
446	6342000	5382000	6702000	6582000	6822000	6222000	
447	6339000	5379000	6699000	6579000	6819000	6219000	
448	6384000	5496000	6816000	6576000	6816000	6216000	
449	6381000	5493000	6813000	6573000	6813000	6213000	
450	6402000	5610000	6810000	6570000	6810000	6210000	
451	6423000	5607000	6927000	6567000	6807000	6207000	
452	6468000	5604000	6924000	6564000	6924000	6324000	
453	6465000	5601000	6921000	6561000	6921000	6321000	
454	6462000	5598000	6918000	6558000	6918000	6318000	
455	6459000	5595000	6915000	6555000	6915000	6315000	
456	6456000	5592000	6912000	6552000	6912000	6312000	
457	6453000	5589000	6909000	6549000	6909000	6309000	
458	6474000	5586000	7026000	6546000	6906000	6306000	
459	6471000	5583000	7023000	6543000	6903000	6303000	
460	6492000	5580000	7140000	6540000	6900000	6300000	
461	6489000	5577000	7137000	6537000	6897000	6297000	
462	6510000	5574000	7254000	6534000	6894000	6294000	
463	6531000	5691000	7251000	6531000	6891000	6291000	
464	6528000	5688000	7248000	6528000	6888000	6288000	
465	6525000	5685000	7245000	6525000	6885000	6285000	
466	6522000	5682000	7242000	6522000	6882000	6282000	
467	6543000	5679000	7239000	6639000	6879000	6279000	
468	6564000	5676000	7236000	6756000	6876000	6276000	
469	6585000	5793000	7233000	6753000	6873000	6273000	
470	6582000	5790000	7230000	6750000	6870000	6270000	
471	6603000	5787000	7227000	6867000	6867000	6267000	
472	6624000	5784000	7224000	6864000	6864000	6384000	
473	6645000	5901000	7221000	6861000	6861000	6381000	
474	6642000	5898000	7218000	6858000	6858000	6378000	
475	6687000	5895000	7335000	6855000	6855000	6495000	
476	6732000	5892000	7332000	6972000	6852000	6612000	
477	6729000	5889000	7329000	6969000	6849000	6609000	
478	6726000	5886000	7326000	6966000	6846000	6606000	
479	6723000	5883000	7323000	6963000	6843000	6603000	
480	6768000	5880000	7440000	7080000	6840000	6600000	
481	6789000	5997000	7437000	7077000	6837000	6597000	
482	6786000	5994000	7434000	7074000	6834000	6594000	
483	6783000	5991000	7431000	7071000	6831000	6591000	
484	6780000	5988000	7428000	7068000	6828000	6588000	
485	6801000	6105000	7425000	7065000	6825000	6585000	
486	6822000	6222000	7422000	7062000	6822000	6582000	
487	6819000	6219000	7419000	7059000	6819000	6579000	
488	6840000	6216000	7416000	7056000	6936000	6576000	
489	6837000	6213000	7413000	7053000	6933000	6573000	
490	6834000	6210000	7410000	7050000	6930000	6570000	
491	6831000	6207000	7407000	7047000	6927000	6567000	
492	6852000	6204000	7404000	7044000	7044000	6564000	
493	6873000	6321000	7401000	7041000	7041000	6561000	
494	6870000	6318000	7398000	7038000	7038000	6558000	
495	6891000	6315000	7515000	7035000	7035000	6555000	
496	6888000	6312000	7512000	7032000	7032000	6552000	
497	6909000	6309000	7509000	7149000	7029000	6549000	
498	6906000	6306000	7506000	7146000	7026000	6546000	
499	6927000	6303000	7503000	7143000	7143000	6543000	
500	6948000	6300000	7620000	7140000	7140000	6540000	
501	6945000	6297000	7617000	7137000	7137000	6537000	
502	6942000	6294000	7614000	7134000	7134000	6534000	
503	6987000	6291000	7731000	7131000	7131000	6651000	
504	7008000	6408000	7728000	7128000	7128000	6648000	
505	7029000	6405000	7725000	7245000	7125000	6645000	
506	7026000	6402000	7722000	7242000	7122000	6642000	
507	7047000	6399000	7719000	7239000	7119000	6759000	
508	7044000	6396000	7716000	7236000	7116000	6756000	
509	7065000	6513000	7713000	7233000	7113000	6753000	
510	7158000	6630000	7830000	7350000	7230000	6750000	
511	7155000	6627000	7827000	7347000	7227000	6747000	
512	7152000	6624000	7824000	7344000	7224000	6744000	
513	7173000	6621000	7821000	7341000	7221000	6861000	
514	7194000	6618000	7818000	7338000	7218000	6978000	
515	7239000	6615000	7815000	7335000	7335000	7095000	
516	7236000	6612000	7812000	7332000	7332000	7092000	
517	7233000	6609000	7809000	7329000	7329000	7089000	
518	7230000	6606000	7806000	7326000	7326000	7086000	
519	7227000	6603000	7803000	7323000	7323000	7083000	
520	7248000	6600000	7800000	7320000	7440000	7080000	
521	7269000	6597000	7797000	7437000	7437000	7077000	
522	7290000	6594000	7794000	7434000	7434000	7194000	
523	7311000	6591000	7791000	7431000	7431000	7311000	
524	7308000	6588000	7788000	7428000	7428000	7308000	
525	7377000	6705000	7905000	7545000	7425000	7305000	
526	7398000	6702000	7902000	7662000	7422000	7302000	
527	7443000	6819000	8019000	7659000	7419000	7299000	
528	7440000	6816000	8016000	7656000	7416000	7296000	
529	7437000	6813000	8013000	7653000	7413000	7293000	
530	7458000	6810000	8010000	7650000	7410000	7410000	
531	7455000	6807000	8007000	7647000	7407000	7407000	
532	7452000	6804000	8004000	7644000	7404000	7404000	
533	7449000	6801000	8001000	7641000	7401000	7401000	
534	7470000	6798000	8118000	7638000	7398000	7398000	
535	7467000	6795000	8115000	7635000	7395000	7395000	
536	7488000	6912000	8112000	7632000	7392000	7392000	
537	7533000	6909000	8109000	7749000	7509000	7389000	
538	7530000	6906000	8106000	7746000	7506000	7386000	
539	7527000	6903000	8103000	7743000	7503000	7383000	
540	7548000	6900000	8100000	7860000	7500000	7380000	
541	7569000	7017000	8097000	7857000	7497000	7377000	
