envios	gan_sum	g1	g2	g3	g4	g5	gan_suavizada
231	2691000	2667000	2667000	2907000	2667000	2547000	
232	2688000	2664000	2664000	2904000	2664000	2544000	
233	2709000	2661000	2781000	2901000	2661000	2541000	
234	2730000	2658000	2778000	2898000	2778000	2538000	
235	2751000	2775000	2775000	2895000	2775000	2535000	
236	2772000	2772000	2772000	2892000	2892000	2532000	
237	2793000	2769000	2769000	2889000	3009000	2529000	
238	2838000	2766000	2886000	2886000	3006000	2646000	
239	2859000	2883000	2883000	2883000	3003000	2643000	
240	2880000	2880000	2880000	3e+06	3e+06	2640000	
241	2877000	2877000	2877000	2997000	2997000	2637000	
242	2874000	2874000	2874000	2994000	2994000	2634000	
243	2895000	2871000	2871000	2991000	2991000	2751000	
244	2916000	2868000	2988000	2988000	2988000	2748000	
245	2937000	2865000	2985000	3105000	2985000	2745000	
246	2958000	2982000	2982000	3102000	2982000	2742000	
247	2955000	2979000	2979000	3099000	2979000	2739000	
248	2952000	2976000	2976000	3096000	2976000	2736000	
249	3021000	3093000	2973000	3213000	2973000	2853000	
250	3018000	3090000	2970000	3210000	2970000	2850000	
251	3039000	3087000	2967000	3207000	3087000	2847000	
252	3060000	3084000	2964000	3204000	3204000	2844000	
253	3081000	3081000	3081000	3201000	3201000	2841000	
254	3126000	3078000	3078000	3198000	3318000	2958000	
255	3123000	3075000	3075000	3195000	3315000	2955000	
256	3120000	3072000	3072000	3192000	3312000	2952000	
257	3141000	3189000	3069000	3189000	3309000	2949000	
258	3138000	3186000	3066000	3186000	3306000	2946000	
259	3159000	3183000	3183000	3183000	3303000	2943000	
260	3156000	3180000	3180000	3180000	3300000	2940000	
261	3153000	3177000	3177000	3177000	3297000	2937000	
262	3174000	3174000	3174000	3174000	3414000	2934000	
263	3195000	3171000	3171000	3171000	3531000	2931000	
264	3192000	3168000	3168000	3168000	3528000	2928000	
265	3213000	3285000	3165000	3165000	3525000	2925000	
266	3258000	3282000	3282000	3162000	3522000	3042000	
267	3303000	3279000	3279000	3279000	3639000	3039000	
268	3324000	3276000	3276000	3276000	3636000	3156000	
269	3345000	3273000	3393000	3273000	3633000	3153000	
270	3366000	3270000	3390000	3270000	3630000	3270000	
271	3363000	3267000	3387000	3267000	3627000	3267000	
272	3384000	3264000	3384000	3384000	3624000	3264000	
273	3429000	3381000	3381000	3381000	3621000	3381000	
274	3450000	3378000	3498000	3378000	3618000	3378000	
275	3471000	3375000	3495000	3375000	3615000	3495000	
276	3468000	3372000	3492000	3372000	3612000	3492000	
277	3465000	3369000	3489000	3369000	3609000	3489000	
278	3510000	3486000	3486000	3366000	3726000	3486000	
279	3507000	3483000	3483000	3363000	3723000	3483000	
280	3552000	3480000	3480000	3480000	3840000	3480000	
281	3573000	3477000	3477000	3477000	3957000	3477000	
282	3570000	3474000	3474000	3474000	3954000	3474000	
283	3567000	3471000	3471000	3471000	3951000	3471000	
284	3588000	3468000	3468000	3588000	3948000	3468000	
285	3609000	3465000	3465000	3585000	4065000	3465000	
286	3654000	3462000	3462000	3702000	4062000	3582000	
287	3675000	3579000	3459000	3699000	4059000	3579000	
288	3696000	3576000	3456000	3696000	4056000	3696000	
289	3693000	3573000	3453000	3693000	4053000	3693000	
290	3738000	3690000	3450000	3690000	4050000	3810000	
291	3807000	3807000	3447000	3687000	4167000	3927000	
292	3804000	3804000	3444000	3684000	4164000	3924000	
293	3825000	3801000	3441000	3801000	4161000	3921000	
294	3846000	3798000	3438000	3918000	4158000	3918000	
295	3843000	3795000	3435000	3915000	4155000	3915000	
296	3840000	3792000	3432000	3912000	4152000	3912000	
297	3885000	3789000	3429000	3909000	4269000	4029000	
298	3906000	3786000	3426000	4026000	4266000	4026000	
299	3927000	3783000	3423000	4143000	4263000	4023000	
300	3924000	3780000	3420000	4140000	4260000	4020000	
301	3945000	3777000	3417000	4137000	4257000	4137000	
302	3990000	3894000	3414000	4134000	4374000	4134000	
303	3987000	3891000	3411000	4131000	4371000	4131000	
304	3984000	3888000	3408000	4128000	4368000	4128000	
305	3981000	3885000	3405000	4125000	4365000	4125000	
306	3978000	3882000	3402000	4122000	4362000	4122000	
307	3999000	3879000	3399000	4239000	4359000	4119000	
308	4044000	3996000	3396000	4236000	4356000	4236000	
309	4065000	3993000	3393000	4233000	4353000	4353000	
310	4062000	3990000	3390000	4230000	4350000	4350000	
311	4083000	3987000	3507000	4227000	4347000	4347000	
312	4080000	3984000	3504000	4224000	4344000	4344000	
313	4101000	3981000	3501000	4221000	4341000	4461000	
314	4122000	3978000	3498000	4218000	4338000	4578000	
